 baseline_total baseline_best total the_best top_95 top_90 top_80
1 0.50213773 0.0011 0.75109121 0.00757 0.19553 0.13141 0.19011
2 0.4996629 0.00108 0.833334 0.01271 0.29229 0.16881 0.21069
3 0.49990481 0.00099 0.87426371 0.0175 0.36654 0.18902 0.20635
4 0.50114528 0.00072 0.89887767 0.02218 0.42828 0.19785 0.19413
5 0.49939371 0.00098 0.91501733 0.02627 0.47917 0.20091 0.17854
6 0.50166129 0.00097 0.9264523 0.03085 0.52129 0.19964 0.16181
7 0.49950754 0.00105 0.93492883 0.03437 0.55868 0.19637 0.14444
8 0.50156185 0.00104 0.94139626 0.03838 0.59075 0.19069 0.12826
9 0.50115792 0.00083 0.9466265 0.0423 0.61817 0.18457 0.11355
10 0.50048031 0.00093 0.95074234 0.04606 0.6421 0.17798 0.09977
11 0.50100606 0.00099 0.95406276 0.05011 0.66371 0.16942 0.08775
12 0.50022648 0.00102 0.95668573 0.05362 0.68196 0.16155 0.07719
13 0.50031114 0.00105 0.95897936 0.05681 0.69931 0.15319 0.06743
14 0.49798665 0.00074 0.96095844 0.06036 0.71347 0.14552 0.05917
15 0.50004846 0.00132 0.96240616 0.06334 0.7256 0.13802 0.05221
16 0.50126168 0.001 0.96371356 0.06643 0.73724 0.13036 0.04552
17 0.49972769 0.00115 0.96478258 0.06943 0.7474 0.12289 0.03975
18 0.50001489 0.00104 0.96570372 0.07234 0.75588 0.11633 0.03465
19 0.49913048 0.00097 0.96652704 0.07527 0.7638 0.1097 0.03008
20 0.50117408 0.00103 0.96721324 0.07833 0.77054 0.10319 0.0262
21 0.50085869 0.00102 0.96779975 0.08162 0.77604 0.0968 0.02316
22 0.50178351 0.00114 0.9682023 0.08415 0.78157 0.09088 0.02024
23 0.5009829 0.00082 0.96865123 0.08719 0.78623 0.08488 0.01796
24 0.49992667 0.00105 0.9688918 0.08989 0.79013 0.07942 0.01598
25 0.50083189 0.00107 0.96908055 0.09232 0.79353 0.07467 0.01391
26 0.49986379 0.00114 0.969195 0.09475 0.79629 0.07 0.01238
27 0.49985391 0.00089 0.96935535 0.09711 0.79887 0.06566 0.01099
28 0.50026416 0.00112 0.96948669 0.09953 0.80102 0.06145 0.00961
29 0.49863546 0.00092 0.96960367 0.10231 0.80255 0.05755 0.00834
30 0.49974412 0.00079 0.9697569 0.10517 0.80347 0.05403 0.00729
31 0.50100606 0.00102 0.96974629 0.10762 0.80474 0.05041 0.00619
32 0.49893869 0.0009 0.96973481 0.11018 0.80511 0.04739 0.00539
33 0.50186042 0.00109 0.96957339 0.11251 0.80545 0.0443 0.00475
34 0.50200641 0.00101 0.96947037 0.11457 0.80577 0.0415 0.00416
35 0.50173533 0.00092 0.96940147 0.11702 0.80578 0.03864 0.00365
36 0.50170476 0.001 0.9692861 0.1193 0.80561 0.03583 0.00335
37 0.50148096 0.00099 0.96914241 0.12161 0.80537 0.03319 0.00293
38 0.50215203 0.00096 0.96896037 0.12388 0.80473 0.03108 0.00245
39 0.50032173 0.00078 0.96883749 0.12631 0.80384 0.02904 0.00217
40 0.50050456 0.00115 0.9686116 0.12879 0.80238 0.02704 0.002
41 0.49979815 0.00107 0.96832355 0.13086 0.80117 0.02538 0.00173
42 0.50200433 0.00097 0.96812233 0.13337 0.79954 0.02375 0.00151
43 0.50167154 0.00113 0.96781332 0.13536 0.79799 0.02233 0.00136
44 0.49917364 0.00085 0.96761846 0.13781 0.79632 0.02084 0.00123
45 0.50055136 0.00094 0.96745696 0.13972 0.79504 0.01944 0.00106
46 0.50178727 0.00095 0.96721425 0.14189 0.79333 0.01815 0.00094
47 0.5015395 0.00111 0.96691299 0.14371 0.79169 0.01692 0.00088
48 0.50132494 0.00106 0.96657079 0.14579 0.78985 0.01571 0.00079
49 0.50015545 0.00101 0.96631233 0.14776 0.78786 0.01475 0.00076
50 0.49935037 0.00096 0.96604006 0.14983 0.78594 0.01374 0.00066
51 0.50042544 0.0009 0.9657145 0.15184 0.78398 0.01285 0.0006
52 0.4990246 0.00085 0.96541746 0.15391 0.7819 0.01209 0.00052
53 0.49953896 0.0009 0.96510778 0.1561 0.77948 0.01146 0.00048
54 0.5009542 0.00108 0.96469625 0.15803 0.77734 0.01066 0.00041
55 0.49939665 0.0008 0.96447843 0.16014 0.77513 0.01001 0.00036
56 0.5026281 0.00121 0.96403726 0.16202 0.77285 0.00926 0.0003
57 0.50035971 0.00094 0.96372458 0.16364 0.77097 0.00861 0.00027
58 0.49992503 0.00103 0.96335919 0.16562 0.76859 0.008 0.00025
59 0.50101913 0.00096 0.96299582 0.16753 0.76626 0.00749 0.00022
60 0.49883281 0.00104 0.96263421 0.1694 0.76408 0.00679 0.00019
61 0.50196538 0.00108 0.96225278 0.17106 0.76185 0.00631 0.00016
62 0.49885494 0.00113 0.96178278 0.17274 0.75939 0.00599 0.00013
63 0.50059515 0.00105 0.96140229 0.17441 0.75712 0.00556 0.00011
64 0.50086489 0.00102 0.96099783 0.17591 0.75499 0.00518 0.0001
65 0.50076681 0.00099 0.9606077 0.17749 0.75274 0.00487 9e-05
66 0.49913913 0.00112 0.96016955 0.17904 0.75043 0.00452 8e-05
67 0.49927266 0.00083 0.95982468 0.18061 0.74843 0.00413 7e-05
68 0.49890733 0.00091 0.95946252 0.1821 0.74632 0.00385 6e-05
69 0.50129224 0.00104 0.95910086 0.18371 0.7439 0.00362 6e-05
70 0.50172447 0.00096 0.95868585 0.18563 0.74124 0.00342 4e-05
71 0.4993082 0.00088 0.9583656 0.18732 0.73885 0.00324 4e-05
72 0.5002885 0.00097 0.95798663 0.18888 0.73652 0.00304 4e-05
73 0.5008037 0.00088 0.95765681 0.19036 0.73436 0.00284 4e-05
74 0.50267339 0.0012 0.95714645 0.19135 0.73227 0.00275 3e-05
75 0.50189331 0.00095 0.95676051 0.1932 0.72965 0.00257 3e-05
76 0.49997183 0.00101 0.95633149 0.19485 0.72722 0.00234 3e-05
77 0.49979875 0.00094 0.95593706 0.1965 0.72476 0.00221 3e-05
78 0.49946812 0.00095 0.95551781 0.19842 0.722 0.0021 3e-05
79 0.50060814 0.00091 0.95515356 0.19995 0.7197 0.00196 3e-05
80 0.50203101 0.00114 0.95464321 0.20151 0.71717 0.00179 3e-05
81 0.50048429 0.00101 0.95422117 0.20285 0.71493 0.00168 3e-05
82 0.50253625 0.001 0.95380346 0.20461 0.71228 0.00158 2e-05
83 0.50093051 0.00094 0.95341906 0.20622 0.70984 0.00148 1e-05
84 0.50100231 0.00093 0.95298686 0.2077 0.70751 0.0014 1e-05
85 0.50118992 0.00107 0.95254602 0.20909 0.70514 0.00131 1e-05
86 0.5001789 0.00099 0.95211667 0.21053 0.70279 0.00123 1e-05
87 0.49886039 0.00107 0.95165595 0.21187 0.70047 0.00114 1e-05
88 0.49966683 0.00103 0.95118094 0.21306 0.69834 0.00105 1e-05
89 0.50049582 0.00097 0.95075499 0.21463 0.69589 0.00096 1e-05
90 0.49989057 0.00095 0.950317 0.21613 0.69355 0.00085 1e-05
91 0.50060592 0.00094 0.94988668 0.21766 0.69109 0.00084 1e-05
92 0.50152913 0.00118 0.94933632 0.21909 0.68853 0.00079 1e-05
93 0.49992269 0.00114 0.94881292 0.2204 0.68609 0.00078 1e-05
94 0.50054002 0.00109 0.94833392 0.22148 0.68398 0.00073 0.0
95 0.49962279 0.00111 0.94781546 0.22261 0.6818 0.00067 0.0
96 0.49903487 0.00098 0.9473956 0.224 0.67951 0.00059 0.0
97 0.50011796 0.00099 0.94693305 0.22571 0.67686 0.00054 0.0
98 0.50158387 0.00104 0.94649324 0.22693 0.67464 0.0005 0.0
99 0.49987419 0.00096 0.94607181 0.22832 0.67233 0.00046 0.0
100 0.49978681 0.0009 0.94566806 0.22983 0.66995 0.00043 0.0
101 0.49978325 0.00095 0.94528914 0.23124 0.66761 0.00041 0.0
102 0.50085059 0.00099 0.94483296 0.23252 0.66538 0.00037 0.0
103 0.50079884 0.00113 0.94433043 0.23356 0.66323 0.00035 0.0
104 0.50012914 0.00074 0.94400585 0.23553 0.66054 0.00033 0.0
105 0.50045698 0.00086 0.94363734 0.23694 0.6583 0.0003 0.0
106 0.49917437 0.00107 0.94311258 0.23836 0.65587 0.00024 0.0
107 0.50066135 0.00106 0.94260205 0.23933 0.65385 0.00023 0.0
108 0.49910752 0.00105 0.94206651 0.24062 0.65152 0.00022 0.0
109 0.5020316 0.00094 0.9415897 0.24215 0.64905 0.00022 0.0
110 0.5013713 0.00119 0.94101113 0.24351 0.6465 0.00022 0.0
111 0.50131165 0.00106 0.94049166 0.24455 0.64441 0.00021 0.0
112 0.50022893 0.00104 0.93998316 0.24575 0.64218 0.0002 0.0
113 0.50103163 0.00101 0.93952921 0.24712 0.63982 0.00018 0.0
114 0.50007044 0.00085 0.93916567 0.24847 0.63764 0.00016 0.0
115 0.500406 0.00085 0.9387975 0.25015 0.63511 0.00016 0.0
116 0.50040222 0.00106 0.93829999 0.25126 0.63295 0.00015 0.0
117 0.49969123 0.0009 0.93792004 0.25224 0.63108 0.00014 0.0
118 0.50128703 0.00082 0.93756858 0.25361 0.6289 0.00013 0.0
119 0.50088178 0.00097 0.93713373 0.2549 0.62664 0.00013 0.0
120 0.50123387 0.00094 0.93671599 0.25624 0.62436 0.00013 0.0
121 0.4997379 0.00095 0.93624552 0.25733 0.62232 0.00013 0.0
122 0.5007911 0.00091 0.93585673 0.25851 0.62024 0.00012 0.0
123 0.50032109 0.00107 0.93536562 0.25983 0.61786 0.00011 0.0
124 0.5017338 0.00104 0.93491156 0.26093 0.61572 0.00011 0.0
125 0.50130247 0.00106 0.93447124 0.2623 0.61329 0.00011 0.0
126 0.50053369 0.00088 0.93403117 0.26341 0.6113 0.00011 0.0
127 0.50093979 0.00101 0.93353372 0.26451 0.6092 0.0001 0.0
128 0.50076136 0.00095 0.93307317 0.2655 0.60726 0.0001 0.0
129 0.49888318 0.00089 0.93260892 0.26692 0.60495 0.0001 0.0
130 0.49940132 0.00104 0.93214144 0.26786 0.60298 9e-05 0.0
131 0.4997769 0.001 0.93162616 0.26893 0.60093 7e-05 0.0
132 0.50062063 0.00111 0.93106246 0.2699 0.59885 7e-05 0.0
133 0.50027801 0.00106 0.93059108 0.27085 0.59685 6e-05 0.0
134 0.49901554 0.00104 0.93009399 0.27183 0.59483 6e-05 0.0
135 0.50131056 0.00116 0.92954279 0.27286 0.59264 6e-05 0.0
136 0.49933259 0.00112 0.929014 0.2736 0.59078 6e-05 0.0
137 0.50195582 0.00116 0.92840814 0.27442 0.58881 5e-05 0.0
138 0.4999714 0.00097 0.92792009 0.27539 0.58688 4e-05 0.0
139 0.50146709 0.00105 0.92738174 0.27628 0.58495 3e-05 0.0
140 0.5009327 0.00096 0.92693549 0.27717 0.5831 3e-05 0.0
141 0.4997306 0.00091 0.92644939 0.27822 0.58115 2e-05 0.0
142 0.50003104 0.00109 0.9259301 0.27893 0.57935 2e-05 0.0
143 0.49919036 0.00104 0.92541501 0.27988 0.57736 2e-05 0.0
144 0.50243977 0.00121 0.92481573 0.28065 0.57538 2e-05 0.0
145 0.50010916 0.00096 0.92436067 0.28185 0.57322 2e-05 0.0
146 0.50041323 0.00108 0.92382171 0.28281 0.57118 2e-05 0.0
147 0.50127664 0.00097 0.9233598 0.28401 0.56901 2e-05 0.0
148 0.50031358 0.00099 0.92294071 0.28492 0.56711 2e-05 0.0
149 0.49931581 0.00094 0.92246901 0.28583 0.56526 2e-05 0.0
150 0.50085254 0.00098 0.92200213 0.28687 0.56324 2e-05 0.0
151 0.49943798 0.00108 0.92146789 0.28771 0.56132 2e-05 0.0
152 0.49884912 0.00101 0.92095624 0.28873 0.55929 2e-05 0.0
153 0.50026639 0.00086 0.92053565 0.28974 0.55742 2e-05 0.0
154 0.49927903 0.00123 0.91988146 0.29049 0.55544 2e-05 0.0
155 0.50002108 0.00084 0.91950449 0.29157 0.55352 2e-05 0.0
156 0.50174204 0.00113 0.91895342 0.29256 0.5514 2e-05 0.0
157 0.50115737 0.0012 0.91835115 0.29294 0.54982 2e-05 0.0
158 0.5009852 0.00104 0.91784256 0.29389 0.54783 2e-05 0.0
159 0.49890755 0.00083 0.91743189 0.2951 0.54579 2e-05 0.0
160 0.49944424 0.00102 0.91689781 0.29596 0.54391 2e-05 0.0
161 0.49951375 0.0009 0.91645972 0.29692 0.54205 2e-05 0.0
162 0.49930548 0.00103 0.9159502 0.29757 0.54037 2e-05 0.0
163 0.50033979 0.00091 0.91549268 0.2986 0.53843 2e-05 0.0
164 0.50102853 0.00103 0.91493312 0.29938 0.53662 2e-05 0.0
165 0.50191579 0.00091 0.91452175 0.29994 0.53515 2e-05 0.0
166 0.50091448 0.00101 0.91402697 0.30054 0.53355 1e-05 0.0
167 0.5003446 0.00104 0.91350394 0.30116 0.53189 1e-05 0.0
168 0.50094009 0.00115 0.91296094 0.30185 0.53005 1e-05 0.0
169 0.50067251 0.00088 0.91254758 0.30286 0.52816 1e-05 0.0
170 0.50109641 0.00099 0.91206525 0.30351 0.52652 1e-05 0.0
171 0.49856721 0.00093 0.91160861 0.30455 0.52455 1e-05 0.0
172 0.50070308 0.00099 0.91110399 0.30521 0.5229 1e-05 0.0
173 0.50174098 0.00099 0.91064446 0.30615 0.52097 1e-05 0.0
174 0.50082094 0.0011 0.91019523 0.30677 0.51925 1e-05 0.0
175 0.49897819 0.00095 0.90976916 0.30753 0.51754 1e-05 0.0
176 0.50148994 0.00089 0.90940108 0.30826 0.51592 1e-05 0.0
177 0.49728307 0.00086 0.90900543 0.30921 0.51411 1e-05 0.0
178 0.50084772 0.00094 0.90854164 0.30984 0.51254 1e-05 0.0
179 0.50055152 0.00087 0.90808145 0.31081 0.5107 1e-05 0.0
180 0.50019785 0.00098 0.90760068 0.31177 0.50876 1e-05 0.0
