 baseline_total baseline_best total the_best top_95 top_90 top_80
1 0.5014500000000001 0.009 0.75202 0.049 0.178 0.116 0.182
2 0.50274 0.01 0.83179 0.086 0.243 0.147 0.194
3 0.52147 0.008 0.8701099999999999 0.114 0.298 0.153 0.202
4 0.50818 0.013 0.89046 0.133 0.337 0.171 0.178
5 0.4947 0.013 0.8991500000000001 0.154 0.361 0.164 0.168
6 0.50421 0.003 0.9105200000000001 0.187 0.371 0.173 0.138
7 0.51702 0.014 0.91258 0.194 0.395 0.172 0.119
8 0.49685 0.017 0.9124500000000001 0.192 0.424 0.157 0.104
9 0.50649 0.007 0.9136299999999999 0.215 0.43 0.15 0.086
10 0.5066700000000001 0.016 0.9072499999999999 0.218 0.44 0.133 0.081
11 0.52508 0.014 0.90327 0.233 0.445 0.119 0.069
12 0.5047200000000001 0.013 0.8969400000000001 0.239 0.448 0.107 0.059
13 0.50259 0.009 0.89492 0.253 0.444 0.098 0.052
14 0.51788 0.007 0.8952 0.264 0.439 0.092 0.047
15 0.50666 0.012 0.8929699999999999 0.272 0.436 0.088 0.035
16 0.50649 0.01 0.88897 0.275 0.438 0.079 0.031
17 0.49733 0.014 0.88374 0.278 0.437 0.071 0.024
18 0.50042 0.014 0.88008 0.286 0.429 0.06 0.021
19 0.51567 0.016 0.87275 0.298 0.411 0.051 0.02
20 0.5057200000000001 0.008 0.8706900000000001 0.307 0.404 0.048 0.013
21 0.50413 0.011 0.86626 0.314 0.393 0.042 0.012
22 0.49794 0.007 0.86295 0.322 0.381 0.04 0.011
23 0.49520000000000003 0.005 0.8611 0.334 0.369 0.038 0.009
24 0.51577 0.013 0.85384 0.333 0.363 0.034 0.007
25 0.49756999999999996 0.015 0.84489 0.332 0.352 0.034 0.004
26 0.51823 0.008 0.84122 0.338 0.343 0.03 0.003
27 0.50055 0.01 0.83636 0.346 0.328 0.027 0.003
28 0.50653 0.007 0.83378 0.349 0.325 0.021 0.002
29 0.5030100000000001 0.008 0.82986 0.348 0.319 0.021 0.001
30 0.51479 0.012 0.8261400000000001 0.349 0.307 0.021 0.0
31 0.51757 0.018 0.81703 0.34 0.299 0.02 0.0
32 0.49027 0.005 0.8142199999999999 0.343 0.294 0.017 0.0
33 0.50709 0.006 0.8106399999999999 0.351 0.283 0.014 0.0
34 0.51272 0.014 0.80557 0.344 0.276 0.014 0.0
35 0.49835999999999997 0.01 0.80148 0.341 0.271 0.012 0.0
36 0.50665 0.008 0.79783 0.343 0.262 0.011 0.0
37 0.50967 0.01 0.79328 0.346 0.25 0.01 0.0
38 0.49512 0.01 0.7888 0.35 0.238 0.008 0.0
39 0.49429 0.01 0.78376 0.354 0.225 0.007 0.0
40 0.50729 0.01 0.78009 0.354 0.217 0.005 0.0
41 0.49327 0.012 0.77435 0.353 0.208 0.003 0.0
42 0.5169 0.015 0.76574 0.344 0.204 0.001 0.0
43 0.49415 0.006 0.76223 0.346 0.196 0.001 0.0
44 0.49101999999999996 0.006 0.7578100000000001 0.349 0.187 0.001 0.0
45 0.50549 0.009 0.75268 0.349 0.178 0.001 0.0
46 0.51979 0.009 0.7485299999999999 0.351 0.167 0.001 0.0
47 0.51386 0.01 0.74213 0.345 0.163 0.001 0.0
48 0.51925 0.005 0.7404999999999999 0.348 0.155 0.001 0.0
49 0.51459 0.009 0.73639 0.347 0.148 0.0 0.0
50 0.49984 0.007 0.73363 0.347 0.141 0.0 0.0
51 0.50936 0.011 0.7287600000000001 0.346 0.131 0.0 0.0
52 0.50733 0.009 0.7249099999999999 0.348 0.12 0.0 0.0
53 0.5099 0.006 0.7221299999999999 0.352 0.11 0.0 0.0
54 0.51335 0.003 0.72115 0.353 0.106 0.0 0.0
55 0.4954 0.008 0.7171299999999999 0.35 0.101 0.0 0.0
56 0.51085 0.011 0.7112900000000001 0.345 0.095 0.0 0.0
57 0.50113 0.009 0.7066800000000001 0.345 0.086 0.0 0.0
58 0.5126700000000001 0.013 0.70221 0.337 0.081 0.0 0.0
59 0.49761000000000005 0.012 0.6943600000000001 0.331 0.075 0.0 0.0
60 0.51591 0.009 0.6900400000000001 0.327 0.07 0.0 0.0
61 0.50287 0.014 0.6828 0.317 0.066 0.0 0.0
62 0.5010600000000001 0.012 0.67613 0.308 0.063 0.0 0.0
63 0.51117 0.016 0.66913 0.299 0.056 0.0 0.0
64 0.49409 0.008 0.66652 0.293 0.054 0.0 0.0
65 0.49451 0.004 0.66464 0.292 0.051 0.0 0.0
66 0.50082 0.01 0.6608799999999999 0.285 0.048 0.0 0.0
67 0.50262 0.013 0.65494 0.275 0.045 0.0 0.0
68 0.47933 0.009 0.65116 0.266 0.045 0.0 0.0
69 0.51122 0.008 0.6475700000000001 0.259 0.044 0.0 0.0
70 0.50526 0.013 0.6405 0.248 0.042 0.0 0.0
71 0.50391 0.006 0.63788 0.245 0.039 0.0 0.0
72 0.4842 0.012 0.63119 0.234 0.038 0.0 0.0
73 0.51968 0.008 0.62702 0.229 0.035 0.0 0.0
74 0.49552 0.006 0.62392 0.228 0.03 0.0 0.0
75 0.50691 0.009 0.61973 0.222 0.027 0.0 0.0
76 0.49822000000000005 0.009 0.61578 0.214 0.026 0.0 0.0
77 0.50524 0.014 0.6086699999999999 0.201 0.025 0.0 0.0
78 0.50543 0.005 0.60568 0.197 0.024 0.0 0.0
79 0.51061 0.01 0.60077 0.188 0.023 0.0 0.0
80 0.4971 0.014 0.59303 0.175 0.022 0.0 0.0
81 0.51388 0.005 0.59105 0.171 0.021 0.0 0.0
82 0.49317 0.007 0.58611 0.166 0.019 0.0 0.0
83 0.50869 0.012 0.57863 0.154 0.019 0.0 0.0
84 0.51826 0.014 0.5708 0.141 0.018 0.0 0.0
85 0.5132800000000001 0.01 0.56653 0.132 0.017 0.0 0.0
86 0.5139 0.012 0.56049 0.122 0.015 0.0 0.0
87 0.51176 0.013 0.55431 0.111 0.013 0.0 0.0
88 0.50278 0.014 0.54888 0.097 0.013 0.0 0.0
89 0.51912 0.008 0.5453399999999999 0.091 0.011 0.0 0.0
90 0.4921 0.005 0.54188 0.088 0.009 0.0 0.0
91 0.48396 0.005 0.53955 0.084 0.008 0.0 0.0
92 0.50104 0.009 0.53383 0.076 0.007 0.0 0.0
93 0.49988999999999995 0.008 0.52857 0.07 0.005 0.0 0.0
94 0.5133800000000001 0.012 0.52319 0.059 0.004 0.0 0.0
95 0.49039 0.007 0.52033 0.053 0.003 0.0 0.0
96 0.5071 0.014 0.51417 0.04 0.002 0.0 0.0
97 0.50661 0.009 0.50915 0.031 0.002 0.0 0.0
98 0.50205 0.006 0.50656 0.026 0.001 0.0 0.0
