 baseline_total baseline_best total the_best top_95 top_90 top_80
1 0.5501889 0.100104 0.7700656 0.283112 0.0 0.18278 0.133304
2 0.5500567 0.100321 0.8065847 0.365336 0.0 0.188563 0.110026
3 0.5495281 0.099793 0.7973854 0.39796 0.0 0.165749 0.078251
4 0.5502507 0.099325 0.7702863 0.398823 0.0 0.131567 0.048348
5 0.5498088 0.100265 0.7334336 0.373112 0.0 0.094903 0.02565
6 0.5498472 0.099663 0.6916843 0.328078 0.0 0.060542 0.010693
7 0.5499693 0.099891 0.6466916 0.265995 0.0 0.031849 0.002794
8 0.5500789 0.100238 0.5991996 0.189212 0.0 0.011188 0.0
9 0.5498982 0.100112 0.5503732 0.100288 0.0 0.0 0.0
10 0.5503732 0.100288 0.5503732 0.100288 0.0 0.0 0.0
