 baseline_total baseline_best total the_best top_95 top_90 top_80
1 0.49647 0.007 0.75243 0.049 0.17 0.14 0.193
2 0.50843 0.006 0.83315 0.082 0.239 0.173 0.222
3 0.50001 0.007 0.87067 0.112 0.29 0.187 0.201
4 0.51759 0.015 0.89161 0.124 0.351 0.19 0.184
5 0.50504 0.011 0.90192 0.143 0.387 0.182 0.163
6 0.51349 0.013 0.90839 0.158 0.406 0.188 0.133
7 0.4971 0.005 0.91431 0.174 0.424 0.185 0.113
8 0.50214 0.009 0.91669 0.191 0.433 0.177 0.093
9 0.50045 0.012 0.91698 0.202 0.445 0.165 0.082
10 0.49754 0.008 0.91624 0.219 0.444 0.156 0.073
11 0.50376 0.009 0.91641 0.238 0.438 0.145 0.067
12 0.51298 0.01 0.91333 0.252 0.44 0.128 0.061
13 0.51345 0.009 0.91027 0.268 0.436 0.119 0.052
14 0.49475 0.01 0.90906 0.283 0.428 0.111 0.046
15 0.51588 0.009 0.90592 0.298 0.418 0.106 0.037
16 0.49873 0.009 0.9035 0.305 0.418 0.098 0.029
17 0.50059 0.007 0.90112 0.316 0.419 0.085 0.024
18 0.50736 0.003 0.9006 0.327 0.419 0.074 0.021
19 0.50807 0.011 0.89623 0.337 0.406 0.068 0.019
20 0.50671 0.013 0.88999 0.335 0.4 0.063 0.019
21 0.48593 0.014 0.88335 0.337 0.393 0.056 0.017
22 0.5125 0.012 0.87757 0.333 0.39 0.053 0.015
23 0.49387 0.008 0.87394 0.333 0.389 0.051 0.01
24 0.50874 0.011 0.86925 0.337 0.386 0.041 0.008
25 0.51843 0.012 0.86437 0.339 0.377 0.037 0.007
26 0.48726 0.007 0.86313 0.35 0.367 0.032 0.004
27 0.49454 0.004 0.86094 0.358 0.358 0.029 0.004
28 0.50857 0.015 0.85337 0.364 0.34 0.026 0.004
29 0.50444 0.014 0.84777 0.37 0.324 0.022 0.004
30 0.51269 0.012 0.84338 0.366 0.318 0.021 0.003
31 0.50895 0.012 0.83866 0.366 0.308 0.02 0.002
32 0.49926 0.009 0.83508 0.368 0.299 0.019 0.001
33 0.50517 0.014 0.82904 0.364 0.29 0.018 0.001
34 0.48356 0.006 0.82616 0.365 0.289 0.012 0.001
35 0.488 0.016 0.81745 0.361 0.278 0.011 0.001
36 0.51196 0.007 0.81335 0.363 0.27 0.01 0.001
37 0.49877 0.014 0.80573 0.355 0.264 0.01 0.001
38 0.50266 0.01 0.7999 0.361 0.251 0.007 0.001
39 0.4973 0.008 0.79488 0.365 0.24 0.007 0.0
40 0.49517 0.007 0.79215 0.365 0.233 0.007 0.0
41 0.51124 0.008 0.78812 0.366 0.224 0.007 0.0
42 0.50255 0.011 0.78307 0.363 0.216 0.007 0.0
43 0.51318 0.01 0.77842 0.364 0.206 0.006 0.0
44 0.51057 0.011 0.7726 0.367 0.194 0.004 0.0
45 0.52044 0.009 0.76845 0.371 0.181 0.004 0.0
46 0.49337 0.009 0.76543 0.368 0.175 0.004 0.0
47 0.49541 0.012 0.75975 0.363 0.168 0.004 0.0
48 0.50779 0.012 0.75289 0.358 0.162 0.003 0.0
49 0.49855 0.005 0.75075 0.357 0.158 0.003 0.0
50 0.50467 0.007 0.74682 0.353 0.155 0.003 0.0
51 0.5122 0.014 0.74125 0.342 0.152 0.003 0.0
52 0.50518 0.004 0.74088 0.341 0.15 0.002 0.0
53 0.50479 0.006 0.73836 0.344 0.141 0.002 0.0
54 0.48869 0.008 0.73437 0.345 0.133 0.001 0.0
55 0.50326 0.011 0.72844 0.34 0.127 0.001 0.0
56 0.514 0.015 0.72057 0.334 0.118 0.001 0.0
57 0.49824 0.007 0.71868 0.335 0.111 0.0 0.0
58 0.49862 0.012 0.71094 0.328 0.106 0.0 0.0
59 0.50859 0.008 0.70696 0.326 0.1 0.0 0.0
60 0.51242 0.008 0.70294 0.322 0.096 0.0 0.0
61 0.51025 0.011 0.69567 0.318 0.089 0.0 0.0
62 0.51164 0.016 0.68661 0.304 0.087 0.0 0.0
63 0.51605 0.012 0.68146 0.298 0.081 0.0 0.0
64 0.50187 0.018 0.67337 0.286 0.075 0.0 0.0
65 0.49927 0.012 0.66737 0.279 0.07 0.0 0.0
66 0.52283 0.011 0.66213 0.278 0.06 0.0 0.0
67 0.5094 0.014 0.65518 0.266 0.058 0.0 0.0
68 0.52503 0.013 0.6481 0.257 0.054 0.0 0.0
69 0.49161 0.011 0.64135 0.248 0.052 0.0 0.0
70 0.50785 0.01 0.63726 0.24 0.05 0.0 0.0
71 0.49036 0.011 0.63159 0.232 0.047 0.0 0.0
72 0.51478 0.006 0.62992 0.228 0.045 0.0 0.0
73 0.50299 0.009 0.62535 0.22 0.044 0.0 0.0
74 0.51725 0.013 0.6198 0.211 0.04 0.0 0.0
75 0.50432 0.01 0.61567 0.202 0.039 0.0 0.0
76 0.49904 0.009 0.61057 0.196 0.036 0.0 0.0
77 0.49713 0.005 0.60849 0.194 0.033 0.0 0.0
78 0.52143 0.012 0.60198 0.184 0.031 0.0 0.0
79 0.51382 0.009 0.59758 0.179 0.027 0.0 0.0
80 0.5179 0.011 0.59272 0.172 0.023 0.0 0.0
81 0.5157 0.005 0.59021 0.168 0.022 0.0 0.0
82 0.49747 0.008 0.58727 0.16 0.022 0.0 0.0
83 0.50707 0.01 0.58217 0.153 0.019 0.0 0.0
84 0.48864 0.012 0.57427 0.144 0.016 0.0 0.0
85 0.50901 0.009 0.57 0.139 0.012 0.0 0.0
86 0.50525 0.004 0.56792 0.138 0.009 0.0 0.0
87 0.50882 0.013 0.56149 0.126 0.008 0.0 0.0
88 0.50452 0.014 0.55549 0.115 0.005 0.0 0.0
89 0.5078 0.009 0.55259 0.107 0.004 0.0 0.0
90 0.5044 0.006 0.54939 0.102 0.003 0.0 0.0
91 0.53762 0.016 0.54158 0.086 0.003 0.0 0.0
92 0.52002 0.007 0.53909 0.08 0.002 0.0 0.0
93 0.49434 0.015 0.53214 0.066 0.001 0.0 0.0
94 0.49934 0.012 0.526 0.054 0.001 0.0 0.0
95 0.50137 0.013 0.52014 0.041 0.001 0.0 0.0
96 0.48843 0.01 0.51522 0.031 0.001 0.0 0.0
97 0.50948 0.009 0.51076 0.022 0.001 0.0 0.0
98 0.51963 0.009 0.50642 0.014 0.0 0.0 0.0
99 0.48207 0.008 0.50213 0.006 0.0 0.0 0.0
100 0.50213 0.006 0.50213 0.006 0.0 0.0 0.0
