 baseline_total baseline_best total the_best top_95 top_90 top_80
1 0.4904 0.0 0.7712 0.04 0.19 0.16 0.13
2 0.5576 0.01 0.851 0.12 0.26 0.16 0.18
3 0.5176 0.0 0.8965 0.13 0.36 0.15 0.15
4 0.5175 0.0 0.9127 0.17 0.39 0.13 0.15
5 0.5118 0.01 0.9185 0.17 0.42 0.15 0.13
6 0.5022 0.0 0.9356 0.2 0.44 0.17 0.13
7 0.4767 0.01 0.9331 0.21 0.46 0.16 0.1
8 0.5099 0.0 0.9378 0.24 0.47 0.13 0.1
9 0.4707 0.01 0.9396 0.25 0.5 0.13 0.06
10 0.4786 0.01 0.9325 0.25 0.51 0.12 0.05
11 0.4624 0.0 0.9392 0.26 0.55 0.1 0.04
12 0.4891 0.0 0.9434 0.28 0.55 0.09 0.03
13 0.5048 0.03 0.925 0.26 0.56 0.07 0.03
14 0.4725 0.0 0.928 0.3 0.54 0.07 0.01
15 0.5851 0.01 0.9268 0.34 0.49 0.07 0.01
16 0.5019 0.01 0.9225 0.36 0.47 0.06 0.01
17 0.5389 0.01 0.9188 0.38 0.44 0.06 0.01
18 0.5089 0.03 0.9096 0.36 0.43 0.06 0.01
19 0.514 0.0 0.911 0.37 0.44 0.04 0.01
20 0.5069 0.03 0.8955 0.34 0.45 0.04 0.0
21 0.5511 0.0 0.8962 0.37 0.42 0.04 0.0
22 0.4945 0.01 0.8962 0.37 0.41 0.04 0.0
23 0.5164 0.02 0.8793 0.35 0.41 0.04 0.0
24 0.5028 0.0 0.8796 0.36 0.4 0.04 0.0
25 0.4917 0.0 0.8797 0.37 0.39 0.04 0.0
26 0.5103 0.0 0.8803 0.39 0.37 0.04 0.0
27 0.5111 0.02 0.8666 0.38 0.36 0.04 0.0
28 0.5016 0.0 0.8673 0.4 0.35 0.03 0.0
29 0.5118 0.0 0.8676 0.41 0.35 0.02 0.0
30 0.4396 0.01 0.8644 0.41 0.34 0.02 0.0
31 0.4773 0.01 0.8581 0.42 0.32 0.02 0.0
32 0.5254 0.0 0.8583 0.44 0.3 0.02 0.0
33 0.5187 0.0 0.8588 0.45 0.29 0.02 0.0
34 0.5072 0.02 0.8513 0.44 0.28 0.02 0.0
35 0.4993 0.0 0.8519 0.45 0.27 0.02 0.0
36 0.5269 0.01 0.8466 0.45 0.27 0.01 0.0
37 0.5494 0.02 0.8286 0.44 0.27 0.0 0.0
38 0.4907 0.03 0.8178 0.41 0.27 0.0 0.0
39 0.4972 0.01 0.8103 0.4 0.27 0.0 0.0
40 0.5032 0.01 0.8015 0.4 0.26 0.0 0.0
41 0.4767 0.01 0.7945 0.4 0.25 0.0 0.0
42 0.4868 0.02 0.7855 0.39 0.24 0.0 0.0
43 0.5186 0.0 0.7856 0.4 0.23 0.0 0.0
44 0.5053 0.0 0.7857 0.41 0.22 0.0 0.0
45 0.4701 0.0 0.7861 0.42 0.21 0.0 0.0
46 0.4666 0.01 0.7767 0.42 0.2 0.0 0.0
47 0.5184 0.02 0.7692 0.43 0.17 0.0 0.0
48 0.5152 0.02 0.7601 0.42 0.16 0.0 0.0
49 0.532 0.03 0.736 0.39 0.16 0.0 0.0
50 0.5164 0.0 0.736 0.39 0.16 0.0 0.0
51 0.4798 0.01 0.7319 0.39 0.15 0.0 0.0
52 0.5115 0.01 0.7249 0.38 0.15 0.0 0.0
53 0.5372 0.04 0.6996 0.36 0.13 0.0 0.0
54 0.4987 0.01 0.6951 0.35 0.13 0.0 0.0
55 0.4814 0.0 0.6952 0.36 0.12 0.0 0.0
56 0.5127 0.01 0.6945 0.35 0.12 0.0 0.0
57 0.5213 0.01 0.6909 0.34 0.12 0.0 0.0
58 0.5486 0.04 0.6745 0.31 0.11 0.0 0.0
59 0.5168 0.01 0.6716 0.31 0.1 0.0 0.0
60 0.4849 0.01 0.6693 0.3 0.1 0.0 0.0
61 0.4919 0.01 0.6673 0.29 0.1 0.0 0.0
62 0.4362 0.0 0.6673 0.29 0.1 0.0 0.0
63 0.5427 0.03 0.6543 0.26 0.1 0.0 0.0
64 0.5221 0.01 0.6532 0.25 0.1 0.0 0.0
65 0.5312 0.02 0.6421 0.25 0.08 0.0 0.0
66 0.5173 0.01 0.6406 0.25 0.07 0.0 0.0
67 0.5007 0.03 0.6296 0.22 0.07 0.0 0.0
68 0.4799 0.01 0.6245 0.21 0.07 0.0 0.0
69 0.5213 0.01 0.616 0.21 0.06 0.0 0.0
70 0.5352 0.02 0.6072 0.19 0.06 0.0 0.0
71 0.5481 0.01 0.606 0.18 0.06 0.0 0.0
72 0.4996 0.0 0.606 0.18 0.06 0.0 0.0
73 0.4707 0.01 0.6042 0.17 0.06 0.0 0.0
74 0.4757 0.0 0.6044 0.19 0.04 0.0 0.0
75 0.5222 0.01 0.5979 0.19 0.03 0.0 0.0
76 0.5315 0.0 0.5979 0.19 0.03 0.0 0.0
77 0.4632 0.0 0.5979 0.19 0.03 0.0 0.0
78 0.4998 0.0 0.5979 0.19 0.03 0.0 0.0
79 0.4763 0.01 0.5929 0.18 0.03 0.0 0.0
80 0.5075 0.0 0.5929 0.18 0.03 0.0 0.0
81 0.4853 0.0 0.593 0.19 0.02 0.0 0.0
82 0.4717 0.0 0.593 0.19 0.02 0.0 0.0
83 0.5281 0.02 0.5789 0.17 0.02 0.0 0.0
84 0.5191 0.0 0.5789 0.17 0.02 0.0 0.0
85 0.4915 0.0 0.579 0.18 0.01 0.0 0.0
86 0.466 0.02 0.5726 0.16 0.01 0.0 0.0
87 0.4935 0.01 0.5667 0.15 0.01 0.0 0.0
88 0.5146 0.01 0.5576 0.15 0.0 0.0 0.0
89 0.4997 0.0 0.5576 0.15 0.0 0.0 0.0
90 0.5033 0.01 0.55 0.14 0.0 0.0 0.0
91 0.5336 0.02 0.5398 0.12 0.0 0.0 0.0
92 0.5602 0.02 0.5306 0.1 0.0 0.0 0.0
93 0.4765 0.01 0.5263 0.09 0.0 0.0 0.0
94 0.4595 0.0 0.5263 0.09 0.0 0.0 0.0
95 0.4651 0.01 0.524 0.08 0.0 0.0 0.0
96 0.4753 0.01 0.5195 0.07 0.0 0.0 0.0
97 0.5598 0.02 0.5093 0.05 0.0 0.0 0.0
98 0.5546 0.02 0.4931 0.03 0.0 0.0 0.0
99 0.5337 0.0 0.4931 0.03 0.0 0.0 0.0
100 0.4931 0.03 0.4931 0.03 0.0 0.0 0.0
