 baseline_total baseline_best total the_best top_95 top_90 top_80
1 0.5049499 0.010009 0.75234992 0.051626 0.172175 0.123659 0.183855
2 0.50447344 0.009867 0.83153132 0.083457 0.246971 0.155473 0.200103
3 0.50530805 0.010016 0.86862067 0.110674 0.299756 0.169557 0.193595
4 0.50515066 0.010186 0.88861676 0.133798 0.338636 0.174504 0.178337
5 0.50483612 0.009961 0.90048626 0.154601 0.368339 0.173828 0.160032
6 0.50508168 0.010016 0.90735692 0.173515 0.390311 0.169676 0.140991
7 0.50448941 0.009975 0.91136078 0.190686 0.406909 0.163411 0.122918
8 0.50457481 0.009983 0.91335053 0.206632 0.419108 0.155199 0.106526
9 0.50491936 0.009951 0.91394469 0.221238 0.427837 0.146231 0.091578
10 0.5050051 0.009934 0.91351258 0.234582 0.433326 0.13723 0.078507
11 0.50492207 0.010003 0.91226613 0.247124 0.436445 0.128154 0.066497
12 0.50469335 0.010105 0.91041814 0.258337 0.437674 0.119092 0.056442
13 0.50483761 0.009961 0.90813783 0.269028 0.436963 0.110394 0.047646
14 0.50506836 0.009965 0.90546575 0.27902 0.434962 0.101653 0.040225
15 0.50495521 0.009986 0.90249062 0.288253 0.431594 0.093405 0.033867
16 0.50491279 0.010135 0.89926466 0.296628 0.42713 0.085749 0.028328
17 0.50533244 0.009933 0.89596042 0.304778 0.421521 0.078535 0.023716
18 0.50478675 0.009874 0.89248718 0.312287 0.415409 0.071631 0.019754
19 0.50525431 0.009931 0.88878516 0.319264 0.408349 0.065396 0.016446
20 0.50479403 0.009883 0.88504514 0.325715 0.401134 0.059359 0.013611
21 0.50501856 0.00992 0.88114184 0.331541 0.393444 0.053821 0.011235
22 0.50523841 0.009968 0.87711062 0.336814 0.385541 0.048521 0.009309
23 0.5055732 0.009998 0.87299253 0.34169 0.377205 0.043716 0.007669
24 0.50460759 0.009862 0.86889836 0.346254 0.36859 0.039301 0.00632
25 0.50481455 0.009769 0.86469875 0.350559 0.359693 0.035358 0.005116
26 0.50508271 0.009837 0.86048663 0.354377 0.3506 0.031724 0.00421
27 0.50486742 0.009947 0.85609603 0.357679 0.34135 0.028525 0.003433
28 0.5043627 0.009867 0.85176529 0.36071 0.332045 0.025548 0.002828
29 0.50532329 0.009855 0.84735159 0.363192 0.322946 0.02286 0.002286
30 0.50472706 0.009835 0.84288286 0.365378 0.313773 0.020458 0.001847
31 0.50536065 0.009971 0.83839332 0.36707 0.304783 0.018143 0.001491
32 0.50512805 0.009923 0.83391068 0.368647 0.295536 0.016191 0.00119
33 0.5053448 0.009949 0.82931151 0.369858 0.28651 0.014276 0.000972
34 0.50483492 0.010134 0.82461248 0.370657 0.277412 0.012639 0.000776
35 0.50519829 0.009897 0.82002279 0.371397 0.268371 0.011177 0.000645
36 0.50499308 0.009996 0.81538619 0.371766 0.259447 0.009867 0.000518
37 0.5047921 0.010119 0.8106667 0.371649 0.250747 0.008679 0.000404
38 0.50557937 0.010064 0.8059313 0.371576 0.241924 0.007586 0.000329
39 0.50460679 0.009892 0.80124545 0.371268 0.233335 0.006651 0.000269
40 0.50492849 0.009941 0.79652778 0.370521 0.225003 0.005853 0.000205
41 0.50506608 0.009954 0.7918102 0.369674 0.216687 0.005103 0.000164
42 0.50500955 0.010092 0.78699601 0.368443 0.208484 0.004489 0.00012
43 0.50527435 0.010032 0.78225958 0.36694 0.200577 0.003897 9e-05
44 0.50490587 0.010039 0.77740574 0.365214 0.192841 0.003339 7.1e-05
45 0.50503439 0.009972 0.77265825 0.363185 0.185377 0.002876 5.5e-05
46 0.50520442 0.00992 0.76794032 0.361226 0.177853 0.002454 4e-05
47 0.50503277 0.010068 0.76310147 0.35875 0.170633 0.002091 3.1e-05
48 0.50480179 0.010212 0.75812188 0.355972 0.16352 0.001773 2.8e-05
49 0.50525191 0.009915 0.75335277 0.353195 0.156629 0.001533 2.1e-05
50 0.50514122 0.009921 0.74851919 0.350266 0.149878 0.001299 1.4e-05
51 0.50453018 0.009999 0.74369226 0.346977 0.143355 0.001117 9e-06
52 0.50483672 0.01016 0.73875074 0.343348 0.137002 0.000941 7e-06
53 0.50512252 0.009895 0.73396508 0.339955 0.130682 0.00076 6e-06
54 0.50464179 0.010167 0.72899508 0.336108 0.12449 0.000632 6e-06
55 0.50459256 0.009976 0.72411429 0.332121 0.118602 0.000534 3e-06
56 0.50489634 0.010027 0.71921626 0.328087 0.11269 0.000455 1e-06
57 0.50487989 0.01003 0.71435053 0.323865 0.106959 0.000378 1e-06
58 0.50489971 0.010183 0.70938927 0.319073 0.10163 0.000317 0.0
59 0.50538472 0.010051 0.70446955 0.31435 0.096357 0.000262 0.0
60 0.5055666 0.010009 0.69951998 0.309507 0.091239 0.000214 0.0
61 0.50523997 0.010264 0.6944463 0.304258 0.086264 0.000174 0.0
62 0.50534629 0.01008 0.68953135 0.299124 0.081356 0.000136 0.0
63 0.50487827 0.00997 0.68467906 0.29369 0.076842 0.000114 0.0
64 0.50486143 0.010085 0.67975196 0.288121 0.072347 9.3e-05 0.0
65 0.50504005 0.010068 0.67475321 0.282415 0.068 7.8e-05 0.0
66 0.5049289 0.009996 0.66983487 0.276539 0.063891 6.7e-05 0.0
67 0.50481418 0.010029 0.66482567 0.270517 0.059897 5.4e-05 0.0
68 0.50526601 0.010159 0.65975959 0.264149 0.056121 3.9e-05 0.0
69 0.50508095 0.010024 0.65480289 0.257845 0.052411 2.9e-05 0.0
70 0.50521073 0.00996 0.64991724 0.251482 0.048826 1.7e-05 0.0
71 0.50519061 0.010071 0.64492154 0.24483 0.045414 1e-05 0.0
72 0.50516907 0.009863 0.64003906 0.238253 0.042132 6e-06 0.0
73 0.5051298 0.009964 0.63511952 0.23136 0.039062 5e-06 0.0
74 0.5046016 0.009996 0.63014181 0.224417 0.036011 3e-06 0.0
75 0.50422984 0.00989 0.62520798 0.217443 0.033096 2e-06 0.0
76 0.50528351 0.010263 0.62015208 0.209945 0.030332 1e-06 0.0
77 0.50524651 0.009931 0.61519288 0.202649 0.027697 1e-06 0.0
78 0.50518677 0.01001 0.61025343 0.195142 0.025195 0.0 0.0
79 0.50567375 0.009842 0.60534053 0.187662 0.022833 0.0 0.0
80 0.50494164 0.010083 0.60030584 0.179817 0.020595 0.0 0.0
81 0.50458033 0.009889 0.59537817 0.171973 0.01855 0.0 0.0
82 0.50454949 0.010075 0.59034764 0.163931 0.016517 0.0 0.0
83 0.50509691 0.010163 0.58527124 0.155663 0.014622 0.0 0.0
84 0.50489688 0.010043 0.58026928 0.14735 0.012892 0.0 0.0
85 0.50495289 0.009878 0.57531895 0.139016 0.011348 0.0 0.0
86 0.50458171 0.010134 0.57025777 0.130473 0.009757 0.0 0.0
87 0.50501221 0.009888 0.5653526 0.121948 0.008394 0.0 0.0
88 0.50526062 0.010017 0.56036486 0.113211 0.007114 0.0 0.0
89 0.50548401 0.009961 0.5553257 0.104447 0.005917 0.0 0.0
90 0.50505998 0.010112 0.55031064 0.095412 0.00484 0.0 0.0
91 0.50470185 0.009878 0.54537573 0.08648 0.003894 0.0 0.0
92 0.50500374 0.010027 0.5404306 0.077354 0.002993 0.0 0.0
93 0.50471512 0.009863 0.53551403 0.068264 0.00222 0.0 0.0
94 0.50517291 0.009994 0.53052231 0.058945 0.001545 0.0 0.0
95 0.50470184 0.010092 0.52546989 0.049364 0.001034 0.0 0.0
96 0.50544539 0.010159 0.52043187 0.039606 0.000633 0.0 0.0
97 0.50532036 0.010145 0.51536474 0.029791 0.000303 0.0 0.0
98 0.50482684 0.009715 0.51047491 0.020293 8.6e-05 0.0 0.0
99 0.50523642 0.010312 0.50527976 0.010067 0.0 0.0 0.0
100 0.50527976 0.010067 0.50527976 0.010067 0.0 0.0 0.0
