 baseline_total baseline_best total the_best top_95 top_90 top_80
1 0.04604 0.0 0.07187 0.01 0.18 0.11 0.15
2 0.04601 0.0 0.08024 0.02 0.3 0.11 0.18
3 0.04709 0.0 0.08549 0.02 0.44 0.09 0.15
4 0.04946 0.0 0.08903 0.04 0.52 0.09 0.13
5 0.04935 0.0 0.09095 0.05 0.55 0.09 0.13
6 0.04831 0.0 0.09211 0.08 0.54 0.09 0.16
7 0.04988 0.0 0.0926 0.08 0.57 0.1 0.12
8 0.0517 0.0 0.09371 0.09 0.6 0.11 0.1
9 0.04878 0.0 0.09477 0.1 0.64 0.11 0.09
10 0.04597 0.0 0.09522 0.1 0.65 0.11 0.1
11 0.05217 0.0 0.09566 0.1 0.66 0.12 0.09
12 0.03878 0.0 0.09598 0.1 0.68 0.13 0.06
13 0.05313 0.0 0.09622 0.1 0.69 0.13 0.05
14 0.05424 0.0 0.09694 0.13 0.7 0.13 0.02
15 0.05463 0.0 0.09724 0.13 0.72 0.12 0.02
16 0.04391 0.0 0.0974 0.15 0.72 0.11 0.01
17 0.05344 0.0 0.09767 0.15 0.73 0.12 0.0
18 0.04439 0.0 0.09778 0.17 0.72 0.11 0.0
19 0.05233 0.0 0.09796 0.2 0.71 0.09 0.0
20 0.04431 0.0 0.09805 0.2 0.72 0.08 0.0
21 0.0471 0.0 0.09813 0.21 0.72 0.07 0.0
22 0.05072 0.0 0.09818 0.21 0.72 0.07 0.0
23 0.04494 0.0 0.09821 0.21 0.72 0.07 0.0
24 0.049 0.0 0.09824 0.22 0.71 0.07 0.0
25 0.0476 0.0 0.09827 0.24 0.69 0.07 0.0
26 0.04382 0.0 0.09831 0.25 0.68 0.07 0.0
27 0.05344 0.0 0.09841 0.26 0.68 0.06 0.0
28 0.0518 0.0 0.09853 0.28 0.66 0.06 0.0
29 0.0486 0.01 0.09829 0.29 0.65 0.05 0.0
30 0.0533 0.0 0.09829 0.29 0.65 0.05 0.0
31 0.04831 0.01 0.09825 0.29 0.64 0.05 0.0
32 0.04935 0.0 0.09829 0.31 0.62 0.05 0.0
33 0.04767 0.0 0.09833 0.34 0.59 0.05 0.0
34 0.05016 0.0 0.09839 0.34 0.6 0.04 0.0
35 0.05397 0.0 0.09843 0.34 0.6 0.04 0.0
36 0.05204 0.0 0.09847 0.35 0.6 0.03 0.0
37 0.05178 0.0 0.09848 0.36 0.59 0.03 0.0
38 0.04699 0.0 0.09848 0.36 0.59 0.03 0.0
39 0.05091 0.0 0.09851 0.37 0.58 0.03 0.0
40 0.04748 0.0 0.09853 0.37 0.58 0.03 0.0
41 0.04871 0.0 0.09858 0.37 0.59 0.02 0.0
