 baseline_total baseline_best total the_best top_95 top_90 top_80
1 0.050877 0.001 0.076132 0.017 0.204 0.126 0.202
2 0.050751 0.001 0.083393 0.036 0.301 0.147 0.208
3 0.049737 0.001 0.087237 0.048 0.356 0.168 0.221
4 0.050516 0.002 0.089499 0.067 0.392 0.183 0.211
5 0.049671 0.0 0.09113 0.079 0.433 0.192 0.196
6 0.049438 0.0 0.092352 0.092 0.488 0.175 0.166
7 0.048489 0.002 0.093029 0.103 0.503 0.176 0.156
8 0.050004 0.002 0.093636 0.113 0.529 0.166 0.142
9 0.049493 0.004 0.094143 0.121 0.559 0.16 0.114
10 0.049347 0.003 0.094413 0.127 0.573 0.159 0.1
11 0.049699 0.0 0.094816 0.145 0.579 0.153 0.09
12 0.049817 0.0 0.095109 0.155 0.589 0.144 0.084
13 0.05023 0.001 0.095276 0.162 0.603 0.133 0.077
14 0.049486 0.001 0.095392 0.173 0.607 0.125 0.071
15 0.04887 0.0 0.095638 0.181 0.613 0.122 0.062
16 0.050304 0.001 0.095859 0.192 0.621 0.115 0.05
17 0.049527 0.001 0.096024 0.201 0.633 0.104 0.039
18 0.051897 0.0 0.096155 0.214 0.629 0.101 0.033
19 0.049291 0.001 0.096223 0.224 0.624 0.096 0.032
20 0.050723 0.004 0.096244 0.225 0.627 0.093 0.029
21 0.051496 0.0 0.096388 0.235 0.63 0.085 0.025
22 0.050178 0.0 0.096452 0.246 0.623 0.081 0.025
23 0.050012 0.0 0.096535 0.256 0.615 0.083 0.021
24 0.048252 0.0 0.096642 0.265 0.619 0.073 0.018
25 0.04803 0.001 0.096702 0.275 0.616 0.067 0.016
26 0.050331 0.001 0.096731 0.284 0.617 0.06 0.012
27 0.049287 0.003 0.096659 0.287 0.621 0.053 0.009
28 0.050711 0.001 0.096658 0.291 0.621 0.049 0.008
29 0.049439 0.002 0.096594 0.303 0.611 0.045 0.008
30 0.05104 0.0 0.096641 0.308 0.609 0.043 0.007
31 0.04864 0.0 0.09669 0.315 0.607 0.039 0.006
32 0.050096 0.001 0.096643 0.317 0.605 0.038 0.006
33 0.048874 0.001 0.096664 0.321 0.602 0.037 0.005
34 0.049506 0.001 0.096685 0.332 0.594 0.033 0.005
35 0.049997 0.0 0.096731 0.345 0.585 0.029 0.005
36 0.052076 0.001 0.096766 0.352 0.58 0.027 0.004
37 0.051206 0.001 0.096745 0.362 0.57 0.026 0.004
38 0.050924 0.0 0.096781 0.364 0.57 0.026 0.002
39 0.049785 0.0 0.096815 0.369 0.568 0.023 0.002
40 0.050299 0.001 0.096792 0.377 0.56 0.022 0.002
41 0.049251 0.001 0.096767 0.378 0.559 0.021 0.002
42 0.051751 0.002 0.096702 0.379 0.558 0.019 0.002
43 0.049614 0.001 0.096619 0.38 0.557 0.018 0.002
44 0.050895 0.0 0.096638 0.389 0.549 0.017 0.002
45 0.049653 0.002 0.096594 0.392 0.545 0.016 0.002
46 0.049277 0.001 0.096568 0.398 0.538 0.016 0.002
47 0.04889 0.0 0.096594 0.406 0.532 0.014 0.002
48 0.049038 0.0 0.096622 0.409 0.529 0.014 0.002
49 0.050429 0.001 0.096609 0.416 0.524 0.012 0.001
50 0.049397 0.002 0.096614 0.418 0.521 0.011 0.001
51 0.048375 0.002 0.096613 0.428 0.509 0.011 0.001
52 0.049575 0.0 0.096632 0.436 0.501 0.011 0.001
53 0.050203 0.0 0.096648 0.442 0.496 0.01 0.001
54 0.048698 0.001 0.096614 0.448 0.491 0.008 0.001
55 0.050565 0.002 0.096594 0.456 0.481 0.008 0.001
56 0.049803 0.0 0.096615 0.461 0.477 0.007 0.001
57 0.049612 0.0 0.096632 0.466 0.472 0.007 0.001
58 0.04916 0.001 0.096601 0.47 0.467 0.008 0.0
59 0.050061 0.0 0.09661 0.476 0.462 0.007 0.0
60 0.048081 0.0 0.096622 0.483 0.455 0.007 0.0
61 0.049928 0.0 0.096641 0.491 0.447 0.007 0.0
62 0.050031 0.001 0.096608 0.497 0.44 0.007 0.0
63 0.049313 0.001 0.096584 0.505 0.431 0.007 0.0
64 0.050112 0.003 0.096469 0.508 0.426 0.006 0.0
65 0.051123 0.002 0.096443 0.51 0.423 0.005 0.0
66 0.049064 0.0 0.096453 0.515 0.418 0.005 0.0
67 0.048893 0.002 0.096365 0.519 0.412 0.005 0.0
68 0.04836 0.002 0.096307 0.521 0.408 0.005 0.0
69 0.05126 0.003 0.096127 0.523 0.403 0.005 0.0
70 0.049952 0.002 0.096019 0.525 0.399 0.005 0.0
71 0.048524 0.004 0.095885 0.523 0.397 0.005 0.0
72 0.049758 0.002 0.095777 0.525 0.393 0.005 0.0
73 0.05022 0.001 0.095768 0.529 0.389 0.004 0.0
74 0.050001 0.0 0.09577 0.53 0.388 0.004 0.0
75 0.049434 0.0 0.095781 0.534 0.384 0.004 0.0
76 0.050536 0.002 0.095658 0.536 0.38 0.004 0.0
77 0.050311 0.001 0.095579 0.542 0.373 0.004 0.0
78 0.049314 0.0 0.095585 0.548 0.367 0.004 0.0
79 0.050527 0.002 0.09552 0.55 0.363 0.004 0.0
80 0.04882 0.001 0.095456 0.552 0.361 0.003 0.0
81 0.050499 0.001 0.095428 0.553 0.359 0.003 0.0
82 0.050728 0.0 0.095443 0.558 0.354 0.003 0.0
83 0.049504 0.001 0.095407 0.56 0.351 0.003 0.0
84 0.049114 0.002 0.095399 0.564 0.346 0.002 0.0
85 0.04902 0.002 0.095326 0.563 0.345 0.002 0.0
86 0.050959 0.0 0.095334 0.568 0.34 0.002 0.0
87 0.051326 0.0 0.095341 0.571 0.337 0.002 0.0
88 0.049283 0.0 0.095351 0.574 0.334 0.002 0.0
89 0.051373 0.002 0.095343 0.577 0.329 0.002 0.0
90 0.050311 0.002 0.095247 0.578 0.327 0.001 0.0
91 0.050967 0.0 0.095259 0.586 0.319 0.001 0.0
92 0.051037 0.001 0.095195 0.587 0.317 0.001 0.0
93 0.04968 0.0 0.095202 0.591 0.313 0.001 0.0
94 0.050789 0.001 0.095151 0.593 0.31 0.001 0.0
95 0.049863 0.0 0.095156 0.596 0.307 0.001 0.0
96 0.048841 0.0 0.095162 0.601 0.302 0.001 0.0
97 0.049378 0.002 0.095091 0.605 0.297 0.0 0.0
98 0.048176 0.003 0.094892 0.603 0.296 0.0 0.0
99 0.049589 0.001 0.094886 0.605 0.293 0.0 0.0
100 0.049358 0.001 0.094824 0.608 0.289 0.0 0.0
101 0.049406 0.0 0.094827 0.61 0.287 0.0 0.0
102 0.051316 0.002 0.094822 0.612 0.283 0.0 0.0
103 0.049577 0.002 0.094772 0.613 0.28 0.0 0.0
104 0.049525 0.0 0.094779 0.618 0.275 0.0 0.0
105 0.050809 0.002 0.094646 0.619 0.272 0.0 0.0
106 0.051228 0.001 0.094556 0.619 0.271 0.0 0.0
107 0.050958 0.001 0.09455 0.623 0.266 0.0 0.0
108 0.051227 0.003 0.094423 0.622 0.264 0.0 0.0
109 0.048859 0.003 0.094253 0.621 0.262 0.0 0.0
110 0.051026 0.0 0.094258 0.625 0.258 0.0 0.0
111 0.049131 0.0 0.09426 0.627 0.256 0.0 0.0
112 0.048601 0.001 0.094197 0.629 0.253 0.0 0.0
113 0.051341 0.001 0.094168 0.63 0.251 0.0 0.0
114 0.05017 0.001 0.094153 0.63 0.25 0.0 0.0
115 0.050266 0.0 0.094155 0.632 0.248 0.0 0.0
116 0.048191 0.002 0.094131 0.63 0.248 0.0 0.0
117 0.050798 0.0 0.094136 0.634 0.244 0.0 0.0
118 0.051113 0.002 0.094061 0.633 0.243 0.0 0.0
119 0.051108 0.001 0.094 0.636 0.239 0.0 0.0
120 0.04833 0.0 0.094005 0.639 0.236 0.0 0.0
121 0.0503 0.002 0.093936 0.641 0.232 0.0 0.0
122 0.04883 0.0 0.093936 0.641 0.232 0.0 0.0
123 0.050991 0.0 0.093942 0.645 0.228 0.0 0.0
124 0.048095 0.002 0.093841 0.643 0.228 0.0 0.0
125 0.050451 0.003 0.093717 0.641 0.227 0.0 0.0
126 0.04956 0.001 0.093637 0.644 0.223 0.0 0.0
127 0.049883 0.004 0.093462 0.645 0.218 0.0 0.0
128 0.049908 0.0 0.093468 0.651 0.212 0.0 0.0
129 0.04968 0.001 0.093396 0.651 0.211 0.0 0.0
130 0.050966 0.0 0.093398 0.652 0.21 0.0 0.0
131 0.049453 0.0 0.093401 0.654 0.208 0.0 0.0
132 0.049471 0.001 0.093317 0.654 0.207 0.0 0.0
133 0.048943 0.0 0.093322 0.659 0.202 0.0 0.0
134 0.049708 0.001 0.093255 0.664 0.196 0.0 0.0
135 0.051771 0.001 0.093203 0.664 0.195 0.0 0.0
136 0.051269 0.001 0.093167 0.664 0.194 0.0 0.0
137 0.052011 0.001 0.093088 0.664 0.193 0.0 0.0
138 0.049047 0.002 0.092945 0.664 0.191 0.0 0.0
139 0.04755 0.001 0.092883 0.665 0.189 0.0 0.0
140 0.05179 0.001 0.092827 0.666 0.187 0.0 0.0
141 0.050581 0.0 0.092829 0.667 0.186 0.0 0.0
142 0.049536 0.002 0.092721 0.667 0.184 0.0 0.0
143 0.050973 0.002 0.092626 0.666 0.183 0.0 0.0
144 0.049344 0.001 0.092543 0.669 0.179 0.0 0.0
145 0.050065 0.002 0.092497 0.668 0.178 0.0 0.0
146 0.049234 0.002 0.092353 0.666 0.178 0.0 0.0
147 0.049626 0.002 0.092243 0.666 0.176 0.0 0.0
148 0.050763 0.004 0.092061 0.663 0.175 0.0 0.0
149 0.050421 0.0 0.092063 0.665 0.173 0.0 0.0
150 0.051472 0.003 0.091914 0.664 0.171 0.0 0.0
151 0.049155 0.0 0.091915 0.665 0.17 0.0 0.0
152 0.050647 0.0 0.091915 0.665 0.17 0.0 0.0
153 0.047747 0.001 0.091888 0.664 0.17 0.0 0.0
154 0.049075 0.0 0.09189 0.665 0.169 0.0 0.0
155 0.049163 0.0 0.091892 0.667 0.167 0.0 0.0
156 0.049035 0.002 0.09178 0.666 0.166 0.0 0.0
157 0.049459 0.0 0.091783 0.667 0.165 0.0 0.0
158 0.05011 0.001 0.091704 0.667 0.164 0.0 0.0
159 0.048496 0.001 0.091669 0.669 0.161 0.0 0.0
160 0.051476 0.0 0.091675 0.674 0.156 0.0 0.0
161 0.051039 0.002 0.091488 0.675 0.153 0.0 0.0
162 0.050183 0.002 0.091401 0.674 0.152 0.0 0.0
163 0.0489 0.0 0.091404 0.677 0.149 0.0 0.0
164 0.05103 0.001 0.091324 0.677 0.148 0.0 0.0
165 0.047878 0.001 0.091309 0.677 0.147 0.0 0.0
166 0.050079 0.001 0.091306 0.681 0.142 0.0 0.0
167 0.049796 0.0 0.091307 0.682 0.141 0.0 0.0
168 0.049939 0.002 0.091267 0.681 0.14 0.0 0.0
169 0.050484 0.002 0.091251 0.68 0.139 0.0 0.0
170 0.048903 0.001 0.091203 0.679 0.139 0.0 0.0
171 0.050105 0.001 0.091147 0.679 0.138 0.0 0.0
172 0.050662 0.0 0.091148 0.68 0.137 0.0 0.0
173 0.051644 0.001 0.091095 0.679 0.137 0.0 0.0
174 0.047609 0.001 0.091045 0.681 0.134 0.0 0.0
175 0.050221 0.002 0.090958 0.682 0.131 0.0 0.0
176 0.049322 0.0 0.090961 0.684 0.129 0.0 0.0
177 0.049474 0.0 0.090965 0.688 0.125 0.0 0.0
178 0.050312 0.0 0.090965 0.688 0.125 0.0 0.0
179 0.049031 0.001 0.090909 0.687 0.125 0.0 0.0
180 0.050112 0.0 0.09091 0.688 0.124 0.0 0.0
181 0.050732 0.002 0.090778 0.686 0.124 0.0 0.0
182 0.050914 0.0 0.090781 0.689 0.121 0.0 0.0
183 0.050571 0.0 0.090782 0.689 0.121 0.0 0.0
184 0.047879 0.0 0.090782 0.689 0.121 0.0 0.0
185 0.049581 0.001 0.090715 0.688 0.121 0.0 0.0
186 0.050289 0.001 0.090674 0.688 0.12 0.0 0.0
187 0.050484 0.001 0.090604 0.689 0.118 0.0 0.0
188 0.050618 0.001 0.090516 0.689 0.117 0.0 0.0
189 0.051262 0.0 0.09052 0.691 0.115 0.0 0.0
190 0.050354 0.001 0.090491 0.692 0.113 0.0 0.0
191 0.049688 0.0 0.090491 0.692 0.113 0.0 0.0
192 0.051175 0.0 0.090493 0.694 0.111 0.0 0.0
193 0.050817 0.0 0.090495 0.696 0.109 0.0 0.0
194 0.049922 0.001 0.090457 0.697 0.107 0.0 0.0
195 0.049733 0.0 0.090459 0.699 0.105 0.0 0.0
196 0.049904 0.0 0.09046 0.7 0.104 0.0 0.0
197 0.050932 0.002 0.090305 0.699 0.103 0.0 0.0
198 0.050719 0.0 0.090306 0.7 0.102 0.0 0.0
199 0.049105 0.001 0.090243 0.699 0.102 0.0 0.0
200 0.050225 0.0 0.090244 0.7 0.101 0.0 0.0
201 0.051127 0.002 0.090103 0.698 0.101 0.0 0.0
202 0.049201 0.002 0.089978 0.698 0.099 0.0 0.0
203 0.049349 0.0 0.08998 0.699 0.098 0.0 0.0
204 0.049373 0.0 0.089981 0.7 0.097 0.0 0.0
205 0.050997 0.001 0.089888 0.7 0.096 0.0 0.0
206 0.049938 0.0 0.089888 0.7 0.096 0.0 0.0
207 0.050787 0.001 0.0898 0.701 0.094 0.0 0.0
