 baseline_total baseline_best total the_best top_95 top_90 top_80
1 0.49954981 0.00096 0.75010623 0.00726 0.19389 0.12871 0.19186
2 0.50153067 0.00097 0.83315628 0.01237 0.29298 0.16593 0.21162
3 0.50111851 0.00089 0.87464492 0.01745 0.36849 0.18599 0.20886
4 0.50035786 0.00085 0.89925449 0.02222 0.42934 0.1946 0.19763
5 0.50081132 0.0009 0.9154577 0.02689 0.47852 0.1993 0.18143
6 0.50056403 0.00102 0.9267955 0.03096 0.52155 0.19837 0.16457
7 0.50009494 0.00101 0.93514055 0.03484 0.55804 0.19447 0.14852
8 0.50046136 0.00093 0.94161288 0.0382 0.59132 0.18899 0.13175
9 0.50196791 0.0011 0.94671891 0.04174 0.62001 0.18227 0.11631
10 0.5002243 0.00109 0.95059331 0.04536 0.64334 0.17537 0.10312
11 0.50063494 0.00102 0.95381477 0.04869 0.66437 0.16827 0.09061
12 0.50194792 0.001 0.95650048 0.0522 0.68284 0.16042 0.07985
13 0.50060057 0.00114 0.95869627 0.05557 0.69928 0.15273 0.06997
14 0.50106601 0.001 0.96054566 0.05888 0.71357 0.14484 0.06137
15 0.50083511 0.00102 0.96217648 0.06219 0.72669 0.13698 0.0535
16 0.50042092 0.00094 0.9635594 0.06555 0.73794 0.1294 0.04693
17 0.50045138 0.00109 0.96472374 0.06854 0.74795 0.1222 0.04108
18 0.50077206 0.001 0.96569073 0.07168 0.75619 0.11581 0.03587
19 0.5010217 0.00095 0.96663073 0.07482 0.76419 0.10911 0.03117
20 0.50025681 0.00078 0.96742413 0.07792 0.77142 0.10219 0.02725
21 0.50129735 0.00103 0.96800213 0.08067 0.77703 0.09674 0.02367
22 0.50060783 0.00105 0.96851873 0.0835 0.78273 0.09028 0.02084
23 0.50056342 0.00099 0.96897381 0.08641 0.7872 0.0845 0.01854
24 0.49957265 0.0009 0.96934233 0.08906 0.79095 0.07978 0.01611
25 0.50040646 0.00109 0.96958942 0.09198 0.79412 0.07485 0.01393
26 0.50232597 0.00098 0.96986359 0.09482 0.79695 0.0701 0.01214
27 0.49873042 0.00114 0.96996298 0.09744 0.79936 0.06568 0.01045
28 0.49910935 0.00096 0.97014836 0.10024 0.80118 0.0615 0.0091
29 0.5006355 0.00103 0.9701626 0.10328 0.80212 0.05767 0.00796
