 baseline_total baseline_best total the_best top_95 top_90 top_80
1 0.49941992 0.0 0.75015084 0.0 0.0 0.10537 0.2893
2 0.50062925 0.0 0.83439706 0.0 1e-05 0.16991 0.37778
3 0.49936913 0.0 0.87630222 0.0 1e-05 0.22297 0.42793
4 0.50182363 0.0 0.90158383 0.0 1e-05 0.27019 0.45521
5 0.50146926 0.0 0.91874379 0.0 2e-05 0.31125 0.47037
6 0.50131628 0.0 0.93116734 0.0 2e-05 0.34957 0.47672
7 0.50072844 0.0 0.94040435 0.0 2e-05 0.38325 0.47691
8 0.50092931 0.0 0.94752595 0.0 5e-05 0.41478 0.47227
9 0.50012687 0.0 0.95322543 0.0 6e-05 0.44363 0.46426
10 0.50099917 0.0 0.95787862 0.0 6e-05 0.47088 0.45344
11 0.50343036 0.0 0.96174416 0.0 9e-05 0.49554 0.44201
12 0.50223883 0.0 0.96514913 0.0 0.00013 0.51949 0.42901
13 0.50091806 0.0 0.96798394 0.0 0.00014 0.54128 0.41578
14 0.50143694 0.0 0.97052483 0.0 0.00015 0.56204 0.40241
15 0.50164995 0.0 0.97276618 0.0 0.00015 0.58208 0.38846
16 0.49998101 0.0 0.97470778 0.0 0.00016 0.6004 0.37507
17 0.5016209 0.0 0.97642335 0.0 0.00019 0.61708 0.36249
18 0.50182955 0.0 0.97809845 0.0 0.00024 0.63407 0.34901
19 0.50222864 0.0 0.97954855 0.0 0.00027 0.64984 0.33589
20 0.5018238 0.0 0.9807853 0.0 0.00027 0.66465 0.32312
21 0.50170707 0.0 0.98200926 0.0 0.00027 0.67921 0.31039
22 0.50116597 0.0 0.98310864 0.0 0.00029 0.69252 0.29846
23 0.50209694 0.0 0.98411699 0.0 0.00033 0.70517 0.28716
24 0.50162748 0.0 0.98511352 0.0 0.00033 0.71822 0.27549
25 0.50152122 0.0 0.98599001 0.0 0.00034 0.72957 0.26502
26 0.50058735 0.0 0.9868211 0.0 0.00037 0.74082 0.25451
27 0.50211447 0.0 0.98756963 0.0 0.00039 0.75123 0.24473
28 0.50147819 0.0 0.98830915 0.0 0.00039 0.76195 0.23474
29 0.50151087 0.0 0.9889604 0.0 0.00043 0.77091 0.22624
30 0.50212999 0.0 0.98957926 0.0 0.00044 0.77934 0.21818
31 0.50099808 0.0 0.99019078 0.0 0.00045 0.78858 0.20922
32 0.50208864 0.0 0.99077912 0.0 0.00049 0.79685 0.20121
33 0.50171198 0.0 0.99130677 0.0 0.00054 0.80449 0.19377
34 0.50260316 0.0 0.99182062 0.0 0.00055 0.8121 0.18628
35 0.5030146 0.0 0.99231252 0.0 0.00056 0.81932 0.17925
36 0.50203952 0.0 0.99276971 0.0 0.00061 0.82607 0.1726
37 0.50258554 0.0 0.99321791 0.0 0.00065 0.83266 0.16603
38 0.50332311 0.0 0.99366198 0.0 0.00065 0.83932 0.15948
39 0.50275286 0.0 0.994064 0.0 0.0007 0.84536 0.15349
40 0.50268336 0.0 0.99447421 0.0 0.00072 0.85159 0.14733
