 baseline_total baseline_best total the_best top_95 top_90 top_80
1 0.50119194 0.0 0.75108662 0.0 0.0 0.0 0.21716
2 0.4988112 0.0 0.83520732 0.0 0.0 0.0 0.32671
3 0.50002885 0.0 0.87779292 0.0 0.0 0.0 0.41042
4 0.50059262 0.0 0.90294951 0.0 0.0 0.0 0.47851
5 0.50111319 0.0 0.91998292 0.0 0.0 0.0 0.53673
6 0.50172457 0.0 0.93235884 0.0 0.0 0.0 0.58693
7 0.50080684 0.0 0.94162096 0.0 0.0 0.0 0.62931
8 0.50236364 0.0 0.94871819 0.0 0.0 0.0 0.66571
9 0.50229057 0.0 0.95460532 0.0 0.0 0.0 0.69759
10 0.50039905 0.0 0.95945444 0.0 0.0 0.0 0.72653
11 0.5004258 0.0 0.96351528 0.0 0.0 0.0 0.7521
12 0.50141485 0.0 0.96693046 0.0 0.0 1e-05 0.77508
13 0.50126236 0.0 0.96986388 0.0 0.0 1e-05 0.79518
14 0.50177323 0.0 0.97249882 0.0 0.0 1e-05 0.81383
15 0.502193 0.0 0.97477627 0.0 0.0 1e-05 0.82968
16 0.50197769 0.0 0.97683536 0.0 0.0 1e-05 0.84436
17 0.50274537 0.0 0.97869257 0.0 0.0 1e-05 0.85782
18 0.50198723 0.0 0.98034229 0.0 0.0 1e-05 0.86968
19 0.50254624 0.0 0.98183388 0.0 0.0 1e-05 0.88073
20 0.50116268 0.0 0.98320681 0.0 0.0 1e-05 0.88996
21 0.5020716 0.0 0.98455635 0.0 0.0 1e-05 0.89943
22 0.50158803 0.0 0.9857632 0.0 0.0 1e-05 0.90813
23 0.50115008 0.0 0.98686591 0.0 0.0 1e-05 0.91592
24 0.50236719 0.0 0.98791045 0.0 0.0 1e-05 0.92296
25 0.50307168 0.0 0.98892984 0.0 0.0 2e-05 0.92964
26 0.50424285 0.0 0.98985809 0.0 0.0 2e-05 0.93555
27 0.50349702 0.0 0.99072099 0.0 0.0 2e-05 0.941
28 0.50275346 0.0 0.99152971 0.0 0.0 2e-05 0.94586
29 0.50366589 0.0 0.99229662 0.0 0.0 2e-05 0.95032
30 0.50345949 0.0 0.99301783 0.0 0.0 3e-05 0.95411
31 0.50303906 0.0 0.99369296 0.0 0.0 3e-05 0.95754
32 0.50372256 0.0 0.99437581 0.0 0.0 3e-05 0.96099
33 0.50366368 0.0 0.9950032 0.0 0.0 3e-05 0.96436
34 0.5027926 0.0 0.99563381 0.0 0.0 3e-05 0.96736
35 0.5024266 0.0 0.99620851 0.0 0.0 3e-05 0.96994
36 0.50442159 0.0 0.99676665 0.0 0.0 3e-05 0.9723
37 0.50419676 0.0 0.99730639 0.0 0.0 4e-05 0.97482
38 0.50644732 0.0 0.99781909 0.0 0.0 4e-05 0.97677
39 0.50341743 0.0 0.99831044 0.0 0.0 5e-05 0.97851
40 0.50497609 0.0 0.99880615 0.0 0.0 5e-05 0.98032
41 0.50510807 0.0 0.99927522 0.0 0.0 6e-05 0.98188
42 0.50443494 0.0 0.99972496 0.0 0.0 6e-05 0.9832
43 0.50515827 0.0 1.00017389 0.0 0.0 6e-05 0.98451
44 0.50333763 0.0 1.00059737 0.0 0.0 6e-05 0.98566
45 0.50413814 0.0 1.00101139 0.0 0.0 6e-05 0.98686
46 0.5057019 0.0 1.00143242 0.0 0.0 6e-05 0.98777
47 0.5046758 0.0 1.00183273 0.0 0.0 6e-05 0.98884
48 0.50598573 0.0 1.00221682 0.0 0.0 7e-05 0.9897
49 0.5060614 0.0 1.00260336 0.0 0.0 7e-05 0.99045
50 0.50678831 0.0 1.00297909 0.0 0.0 7e-05 0.99118
51 0.50488663 0.0 1.00333118 0.0 0.0 7e-05 0.99188
52 0.50692732 0.0 1.00369626 0.0 0.0 9e-05 0.99263
53 0.5072907 0.0 1.00404764 0.0 0.0 9e-05 0.99312
54 0.50559459 0.0 1.00439789 0.0 0.0 9e-05 0.99373
55 0.50548586 0.0 1.00473936 0.0 0.0 9e-05 0.99415
56 0.50492618 0.0 1.00508163 0.0 0.0 0.0001 0.99462
57 0.50640551 0.0 1.00539989 0.0 0.0 0.0001 0.99509
58 0.50702146 0.0 1.00570984 0.0 0.0 0.0001 0.99543
59 0.50485687 0.0 1.00601708 0.0 0.0 0.00011 0.99571
60 0.50658179 0.0 1.00632793 0.0 0.0 0.00011 0.996
61 0.50689001 0.0 1.00662877 0.0 0.0 0.00013 0.99622
62 0.50687038 0.0 1.00694083 0.0 0.0 0.00016 0.99662
63 0.50691723 0.0 1.00723759 0.0 0.0 0.00016 0.99679
64 0.50750739 0.0 1.00752819 0.0 0.0 0.00016 0.99709
65 0.50821398 0.0 1.00781018 0.0 0.0 0.00016 0.99725
66 0.50736803 0.0 1.00808381 0.0 0.0 0.00018 0.9974
67 0.50631543 0.0 1.0083642 0.0 0.0 0.0002 0.99757
68 0.50751975 0.0 1.00864274 0.0 0.0 0.0002 0.99776
69 0.50877353 0.0 1.00890555 0.0 0.0 0.00021 0.99792
70 0.50613311 0.0 1.00916827 0.0 0.0 0.00021 0.99808
71 0.50897544 0.0 1.00942189 0.0 0.0 0.00022 0.99821
72 0.50684673 0.0 1.00969141 0.0 0.0 0.00024 0.99833
73 0.50700233 0.0 1.00993945 0.0 0.0 0.00024 0.99842
74 0.50811097 0.0 1.01019704 0.0 0.0 0.00026 0.9985
75 0.50772433 0.0 1.01045229 0.0 0.0 0.00026 0.99858
76 0.50739457 0.0 1.01069699 0.0 0.0 0.00029 0.9986
77 0.50937829 0.0 1.01095588 0.0 0.0 0.00029 0.99868
78 0.50687876 0.0 1.01119624 0.0 0.0 0.0003 0.99875
79 0.50832014 0.0 1.01144521 0.0 0.0 0.00031 0.99882
80 0.50832415 0.0 1.0116924 0.0 0.0 0.00032 0.99885
81 0.50855605 0.0 1.01194285 0.0 0.0 0.00036 0.9989
82 0.50922028 0.0 1.01218411 0.0 0.0 0.00039 0.99893
83 0.50765789 0.0 1.01243452 0.0 0.0 0.00039 0.99898
84 0.50805557 0.0 1.01267664 0.0 0.0 0.0004 0.999
85 0.50880901 0.0 1.0129195 0.0 0.0 0.00042 0.99906
86 0.508587 0.0 1.01315937 0.0 0.0 0.00043 0.99908
87 0.50971651 0.0 1.01339214 0.0 0.0 0.00047 0.99907
88 0.51054735 0.0 1.01361482 0.0 0.0 0.00048 0.99909
89 0.50952758 0.0 1.01384129 0.0 0.0 0.00048 0.99912
90 0.510702 0.0 1.01406716 0.0 0.0 0.00051 0.99913
91 0.51027839 0.0 1.01428788 0.0 0.0 0.00053 0.99911
92 0.50963255 0.0 1.01452203 0.0 0.0 0.00057 0.99909
93 0.51068698 0.0 1.01474851 0.0 0.0 0.00058 0.9991
94 0.51092648 0.0 1.01497885 0.0 0.0 0.00063 0.99908
95 0.50908313 0.0 1.01520522 0.0 0.0 0.00063 0.9991
