 baseline_total baseline_best total the_best top_95 top_90 top_80
1 0.50188723 0.0 0.75303795 0.0 0.0 0.10686 0.29222
2 0.50256955 0.0 0.83628833 0.0 1e-05 0.16991 0.38157
3 0.50170497 0.0 0.87761032 0.0 4e-05 0.22295 0.43099
4 0.50100901 0.0 0.90248218 0.0 6e-05 0.2691 0.45925
5 0.50110308 0.0 0.91943453 0.0 7e-05 0.30961 0.47515
6 0.50062843 0.0 0.93131927 0.0 8e-05 0.34756 0.47989
7 0.50008994 0.0 0.94033467 0.0 0.0001 0.38066 0.47943
8 0.50054056 0.0 0.94731856 0.0 0.00011 0.41164 0.47424
9 0.49959293 0.0 0.95279742 0.0 0.00012 0.43984 0.46619
10 0.50052626 0.0 0.95763146 0.0 0.00013 0.46719 0.45614
11 0.50088782 0.0 0.96158888 0.0 0.00016 0.49189 0.4451
12 0.49973394 0.0 0.9649477 0.0 0.00016 0.51532 0.4326
13 0.50188136 0.0 0.96778311 0.0 0.00018 0.53713 0.41991
14 0.50184396 0.0 0.97028719 0.0 0.00019 0.55806 0.40601
15 0.50164904 0.0 0.97252382 0.0 0.0002 0.57832 0.39151
16 0.5026333 0.0 0.97454933 0.0 0.00022 0.59723 0.37761
17 0.5012965 0.0 0.97634219 0.0 0.00024 0.61427 0.36488
18 0.50079191 0.0 0.97790402 0.0 0.00026 0.6305 0.35185
19 0.50109037 0.0 0.9793328 0.0 0.00029 0.646 0.33893
20 0.50131015 0.0 0.98067094 0.0 0.00029 0.66164 0.32557
21 0.50199912 0.0 0.9818429 0.0 0.00031 0.67524 0.31386
22 0.50096687 0.0 0.98296792 0.0 0.00033 0.6892 0.30166
23 0.50222621 0.0 0.98401498 0.0 0.00036 0.70208 0.29014
24 0.50205948 0.0 0.98499049 0.0 0.00037 0.71482 0.27877
25 0.50162551 0.0 0.98588039 0.0 0.00038 0.72697 0.26764
26 0.50205631 0.0 0.98669355 0.0 0.0004 0.73819 0.25706
27 0.50245386 0.0 0.98746993 0.0 0.00042 0.74851 0.24729
28 0.50173575 0.0 0.98820288 0.0 0.00044 0.7585 0.23795
29 0.50138273 0.0 0.98886745 0.0 0.00046 0.76802 0.22896
30 0.50084966 0.0 0.98951219 0.0 0.00046 0.77731 0.22008
31 0.50112579 0.0 0.99014127 0.0 0.00046 0.78631 0.2114
32 0.50184664 0.0 0.99071072 0.0 0.00047 0.79427 0.20379
33 0.50394528 0.0 0.99128826 0.0 0.0005 0.80264 0.19568
34 0.50347551 0.0 0.99179947 0.0 0.00052 0.8101 0.1884
35 0.50306055 0.0 0.99229178 0.0 0.00054 0.81761 0.18103
36 0.50248797 0.0 0.9927755 0.0 0.00059 0.82526 0.17347
37 0.50346691 0.0 0.99325193 0.0 0.00064 0.83223 0.16656
38 0.50116186 0.0 0.99368886 0.0 0.00065 0.83886 0.15997
39 0.50267974 0.0 0.99410086 0.0 0.0007 0.84497 0.15389
40 0.50246837 0.0 0.99450734 0.0 0.00071 0.85079 0.14813
41 0.50403986 0.0 0.99489771 0.0 0.00076 0.85633 0.14262
42 0.50199001 0.0 0.9952712 0.0 0.00076 0.86218 0.13681
43 0.50250079 0.0 0.99561343 0.0 0.00079 0.8671 0.1319
44 0.50220655 0.0 0.99596955 0.0 0.00084 0.87207 0.12693
45 0.50485764 0.0 0.99631161 0.0 0.00092 0.87693 0.122
46 0.50342278 0.0 0.99663709 0.0 0.00096 0.88149 0.11741
47 0.50235006 0.0 0.99694957 0.0 0.00103 0.88588 0.11299
48 0.50336637 0.0 0.99724683 0.0 0.00109 0.88975 0.10906
49 0.50248124 0.0 0.99754706 0.0 0.00117 0.89397 0.10476
50 0.50179792 0.0 0.9978382 0.0 0.00118 0.89817 0.10056
51 0.5043228 0.0 0.99812011 0.0 0.0012 0.90219 0.09653
52 0.5033973 0.0 0.99838851 0.0 0.00125 0.90575 0.09293
53 0.50366566 0.0 0.99866334 0.0 0.00126 0.90932 0.08936
54 0.50354289 0.0 0.9989151 0.0 0.00135 0.91253 0.08606
55 0.50348107 0.0 0.99917059 0.0 0.00138 0.91593 0.08263
56 0.50313062 0.0 0.99941418 0.0 0.00144 0.91915 0.07935
57 0.50499365 0.0 0.9996499 0.0 0.00145 0.92204 0.07647
58 0.50424273 0.0 0.99988776 0.0 0.00148 0.92502 0.07348
59 0.50258079 0.0 1.00011687 0.0 0.00156 0.92764 0.07078
60 0.50168374 0.0 1.00034651 0.0 0.00164 0.93029 0.06805
61 0.50389409 0.0 1.00057955 0.0 0.00172 0.933 0.06527
62 0.50311886 0.0 1.00079159 0.0 0.00179 0.93544 0.06276
63 0.50413392 0.0 1.0010122 0.0 0.00184 0.93809 0.06007
