 baseline_total baseline_best total the_best top_95 top_90 top_80
1 0.49975428 0.0 0.75047651 0.0 0.0 0.10496 0.28999
2 0.50014401 0.0 0.83429936 0.0 1e-05 0.16777 0.38014
3 0.50091748 0.0 0.87641798 0.0 3e-05 0.22029 0.43079
4 0.50039849 0.0 0.90182754 0.0 3e-05 0.26638 0.45973
5 0.49939252 0.0 0.91881636 0.0 4e-05 0.30696 0.47569
6 0.50173735 0.0 0.93103046 0.0 4e-05 0.34555 0.48059
7 0.50037522 0.0 0.94011857 0.0 7e-05 0.37961 0.47906
8 0.50157208 0.0 0.94717054 0.0 8e-05 0.4104 0.47484
9 0.50010377 0.0 0.95282473 0.0 9e-05 0.439 0.46713
10 0.50295304 0.0 0.95754559 0.0 0.00011 0.46657 0.45666
11 0.50131959 0.0 0.96152388 0.0 0.00011 0.49137 0.4457
12 0.50125003 0.0 0.96477705 0.0 0.00012 0.51461 0.43293
13 0.50209243 0.0 0.96776297 0.0 0.00014 0.53762 0.41942
14 0.50129171 0.0 0.97026325 0.0 0.00014 0.55839 0.40596
15 0.50131007 0.0 0.97250082 0.0 0.00016 0.57875 0.39156
16 0.49992172 0.0 0.97449834 0.0 0.00017 0.59735 0.37799
17 0.50159242 0.0 0.97624909 0.0 0.00018 0.61486 0.36419
18 0.50204727 0.0 0.97787525 0.0 0.0002 0.63182 0.35088
19 0.50036871 0.0 0.97926972 0.0 0.00022 0.64765 0.33782
20 0.50201408 0.0 0.98057244 0.0 0.00024 0.66211 0.32577
21 0.50011913 0.0 0.9817532 0.0 0.00027 0.6761 0.31365
22 0.50314697 0.0 0.98293434 0.0 0.00029 0.68958 0.30202
23 0.50055794 0.0 0.98396003 0.0 0.00031 0.70218 0.29065
24 0.50112137 0.0 0.98494002 0.0 0.00035 0.71438 0.27951
25 0.50185725 0.0 0.98584342 0.0 0.00038 0.72568 0.26918
26 0.50243243 0.0 0.98666909 0.0 0.00038 0.73682 0.25881
27 0.50153069 0.0 0.98745409 0.0 0.00041 0.74752 0.24878
28 0.50251713 0.0 0.98822007 0.0 0.00042 0.75788 0.23904
29 0.50227616 0.0 0.98889549 0.0 0.00044 0.76753 0.22974
30 0.50139963 0.0 0.98956833 0.0 0.00046 0.7774 0.22031
31 0.50152848 0.0 0.99018693 0.0 0.0005 0.78629 0.21162
32 0.50113834 0.0 0.99075455 0.0 0.00051 0.7945 0.20369
33 0.50215072 0.0 0.9913104 0.0 0.00052 0.80293 0.19543
34 0.50215399 0.0 0.99184729 0.0 0.00058 0.81072 0.18775
35 0.50209626 0.0 0.99234688 0.0 0.00058 0.81835 0.18021
36 0.50284047 0.0 0.99284521 0.0 0.00059 0.82646 0.17225
37 0.5016765 0.0 0.99329639 0.0 0.00064 0.83289 0.16587
38 0.50323683 0.0 0.99373105 0.0 0.00069 0.83934 0.15947
39 0.50200198 0.0 0.99412531 0.0 0.00073 0.84498 0.15386
40 0.50220513 0.0 0.99453722 0.0 0.00076 0.85086 0.14803
41 0.50351656 0.0 0.99492507 0.0 0.0008 0.85661 0.14229
42 0.50341378 0.0 0.99530794 0.0 0.00082 0.86237 0.1366
43 0.50422295 0.0 0.99568722 0.0 0.00083 0.86781 0.13119
44 0.50186304 0.0 0.9960224 0.0 0.00085 0.87271 0.12632
45 0.50355853 0.0 0.99636123 0.0 0.00092 0.87761 0.1214
46 0.50222354 0.0 0.99669853 0.0 0.00097 0.88251 0.11646
47 0.50349056 0.0 0.99701785 0.0 0.00101 0.8872 0.11174
48 0.5030281 0.0 0.99733835 0.0 0.00105 0.89131 0.1076
49 0.50402807 0.0 0.99763948 0.0 0.00109 0.89538 0.10349
50 0.50260551 0.0 0.99792662 0.0 0.00111 0.89947 0.09939
51 0.50272853 0.0 0.99820114 0.0 0.00114 0.90339 0.09544
52 0.5036039 0.0 0.99847118 0.0 0.00121 0.90692 0.09184
53 0.50360513 0.0 0.99873772 0.0 0.00128 0.91058 0.08811
54 0.50147958 0.0 0.99899112 0.0 0.00131 0.91389 0.08478
55 0.50415876 0.0 0.99923995 0.0 0.00133 0.91741 0.08125
56 0.50377071 0.0 0.99948357 0.0 0.0014 0.92053 0.07806
57 0.50285318 0.0 0.99972044 0.0 0.00147 0.92353 0.07499
