 baseline_total baseline_best total the_best top_95 top_90 top_80
1 0.50051021 0.0 0.75088712 0.0 2e-05 0.10551 0.29049
2 0.50038894 0.0 0.83480728 0.0 3e-05 0.17034 0.37933
3 0.50031348 0.0 0.87656623 0.0 5e-05 0.22321 0.42994
4 0.5002125 0.0 0.90175573 0.0 7e-05 0.26974 0.45664
5 0.50047851 0.0 0.91901055 0.0 8e-05 0.31214 0.47056
6 0.49973069 0.0 0.93121404 0.0 0.0001 0.3488 0.47735
7 0.50066953 0.0 0.94032537 0.0 0.00012 0.38239 0.47749
8 0.50121238 0.0 0.94733505 0.0 0.00012 0.41383 0.47176
9 0.49958563 0.0 0.95299578 0.0 0.00014 0.44294 0.46343
10 0.50148072 0.0 0.95780464 0.0 0.00018 0.46979 0.45394
11 0.50167429 0.0 0.96175627 0.0 0.00023 0.49478 0.44232
12 0.50181638 0.0 0.96512848 0.0 0.00024 0.51805 0.43036
13 0.50111267 0.0 0.96803401 0.0 0.00025 0.54024 0.41756
14 0.50104334 0.0 0.97053574 0.0 0.00026 0.56107 0.40395
15 0.50275612 0.0 0.97278948 0.0 0.00029 0.58061 0.3904
16 0.49853939 0.0 0.97468784 0.0 0.00032 0.5988 0.37685
17 0.50138884 0.0 0.97642094 0.0 0.00035 0.61609 0.36323
18 0.50256668 0.0 0.97800977 0.0 0.00035 0.63265 0.35016
19 0.50143421 0.0 0.9794183 0.0 0.00035 0.64837 0.33706
20 0.5012279 0.0 0.9807461 0.0 0.00038 0.66394 0.3236
21 0.50196292 0.0 0.98194755 0.0 0.00038 0.67771 0.31183
22 0.50161222 0.0 0.98304677 0.0 0.00042 0.69104 0.29999
23 0.5020827 0.0 0.98404761 0.0 0.00042 0.70401 0.28836
24 0.50224887 0.0 0.98499985 0.0 0.00044 0.71622 0.27728
25 0.50157072 0.0 0.98590682 0.0 0.00046 0.72805 0.2665
26 0.50292739 0.0 0.98673461 0.0 0.00049 0.73961 0.25576
27 0.50122942 0.0 0.98748947 0.0 0.00052 0.74995 0.24602
28 0.50203937 0.0 0.98822304 0.0 0.00053 0.76022 0.23637
29 0.50143994 0.0 0.98890108 0.0 0.00057 0.76956 0.22752
30 0.50182787 0.0 0.98953551 0.0 0.0006 0.77834 0.219
31 0.50345284 0.0 0.99012779 0.0 0.00061 0.78715 0.21047
32 0.50308589 0.0 0.99071233 0.0 0.00062 0.79562 0.20224
33 0.49963348 0.0 0.99126236 0.0 0.00064 0.80367 0.19444
34 0.50149648 0.0 0.99177412 0.0 0.00067 0.81113 0.18711
35 0.50205944 0.0 0.99226331 0.0 0.0007 0.81834 0.18013
36 0.5027331 0.0 0.99274844 0.0 0.00073 0.82537 0.17317
37 0.503338 0.0 0.99321808 0.0 0.00075 0.83226 0.16636
38 0.50305458 0.0 0.99365515 0.0 0.00075 0.83875 0.15993
39 0.50136228 0.0 0.99407982 0.0 0.00079 0.84465 0.15411
40 0.50145686 0.0 0.99448528 0.0 0.00084 0.85089 0.14787
41 0.50122046 0.0 0.99489374 0.0 0.00086 0.8571 0.14173
42 0.50162413 0.0 0.99523252 0.0 0.00088 0.8621 0.13675
43 0.50453267 0.0 0.99558665 0.0 0.00092 0.86737 0.13149
44 0.50260462 0.0 0.99593459 0.0 0.00097 0.8726 0.12627
45 0.50195814 0.0 0.9962621 0.0 0.00098 0.87753 0.12134
46 0.50295906 0.0 0.99658711 0.0 0.00099 0.88212 0.11679
47 0.50341534 0.0 0.99691464 0.0 0.00104 0.88664 0.11226
48 0.5027862 0.0 0.99721039 0.0 0.00107 0.89081 0.10808
49 0.5026834 0.0 0.99750762 0.0 0.00112 0.89488 0.10397
50 0.50336056 0.0 0.99780642 0.0 0.00118 0.89903 0.09977
51 0.50450483 0.0 0.99808487 0.0 0.00122 0.90267 0.09609
52 0.50387185 0.0 0.99834682 0.0 0.00127 0.90599 0.09273
53 0.50348005 0.0 0.99861029 0.0 0.00132 0.90952 0.08915
54 0.50350697 0.0 0.99887079 0.0 0.00135 0.91312 0.08552
55 0.50412374 0.0 0.99912424 0.0 0.00141 0.91624 0.08234
56 0.50234365 0.0 0.9993832 0.0 0.00145 0.91965 0.07889
57 0.50307869 0.0 0.99961285 0.0 0.00155 0.92226 0.07619
58 0.50347054 0.0 0.99985031 0.0 0.0016 0.92493 0.07347
59 0.50404683 0.0 1.00009228 0.0 0.00165 0.92776 0.07059
60 0.50436847 0.0 1.00033013 0.0 0.0017 0.93049 0.06781
61 0.5058994 0.0 1.00055186 0.0 0.00181 0.93314 0.06505
62 0.50340041 0.0 1.00077726 0.0 0.00186 0.93585 0.06229
63 0.50305746 0.0 1.00099154 0.0 0.00188 0.93834 0.05978
64 0.50479508 0.0 1.00120326 0.0 0.00196 0.94055 0.05749
65 0.5044814 0.0 1.0014084 0.0 0.00201 0.94278 0.05521
66 0.50334753 0.0 1.00160005 0.0 0.00207 0.94482 0.05311
67 0.50502689 0.0 1.00179762 0.0 0.00219 0.9467 0.05111
68 0.50567673 0.0 1.00199725 0.0 0.00227 0.94856 0.04917
69 0.50289359 0.0 1.00217499 0.0 0.00235 0.95018 0.04747
70 0.50329355 0.0 1.00236715 0.0 0.00241 0.95184 0.04575
71 0.50537285 0.0 1.00255795 0.0 0.00244 0.95365 0.04391
72 0.50409462 0.0 1.00272947 0.0 0.00248 0.95523 0.04229
73 0.50470615 0.0 1.00291151 0.0 0.00255 0.9568 0.04065
74 0.50275697 0.0 1.00307621 0.0 0.00263 0.95822 0.03915
75 0.5053761 0.0 1.00325119 0.0 0.00271 0.95983 0.03746
76 0.50408311 0.0 1.00341993 0.0 0.00276 0.96135 0.03589
77 0.50541097 0.0 1.00358734 0.0 0.00288 0.96268 0.03444
78 0.50354145 0.0 1.00374869 0.0 0.00298 0.96385 0.03317
79 0.50412063 0.0 1.00391756 0.0 0.00304 0.96512 0.03184
