 baseline_total baseline_best total the_best top_95 top_90 top_80
1 0.49879482 0.0 0.74966778 0.0 1e-05 0.10603 0.2883
2 0.49896849 0.0 0.8339278 0.0 3e-05 0.16971 0.3771
3 0.49961432 0.0 0.87613812 0.0 4e-05 0.22235 0.42824
4 0.50111335 0.0 0.90148854 0.0 5e-05 0.26963 0.45538
5 0.50261151 0.0 0.91864943 0.0 7e-05 0.31085 0.47152
6 0.50029002 0.0 0.93113792 0.0 0.00011 0.34902 0.47799
7 0.5020852 0.0 0.94018193 0.0 0.00011 0.38409 0.47615
8 0.50148206 0.0 0.94741981 0.0 0.00013 0.41644 0.47045
9 0.50235503 0.0 0.95331477 0.0 0.00013 0.44526 0.46324
10 0.50274752 0.0 0.95806522 0.0 0.00015 0.47266 0.45243
11 0.50076503 0.0 0.96202009 0.0 0.00016 0.49732 0.44161
12 0.50132224 0.0 0.96531228 0.0 0.00016 0.52131 0.42798
13 0.50281057 0.0 0.96815518 0.0 0.0002 0.54362 0.41392
14 0.50184705 0.0 0.97070697 0.0 0.00021 0.5643 0.40076
15 0.50226453 0.0 0.97292539 0.0 0.00026 0.5845 0.38633
16 0.50302083 0.0 0.97489414 0.0 0.00027 0.60291 0.37286
17 0.50082545 0.0 0.97658937 0.0 0.00027 0.61997 0.35976
18 0.50246128 0.0 0.97817959 0.0 0.00029 0.63598 0.34713
19 0.50277526 0.0 0.97954202 0.0 0.0003 0.65108 0.33461
20 0.50160019 0.0 0.98082771 0.0 0.00032 0.66608 0.32188
21 0.50115074 0.0 0.98205212 0.0 0.00032 0.68003 0.31007
22 0.50340913 0.0 0.98319168 0.0 0.00033 0.69401 0.29753
23 0.50155774 0.0 0.98420484 0.0 0.00035 0.70633 0.28641
24 0.50236266 0.0 0.98516763 0.0 0.00038 0.71836 0.27543
25 0.50247024 0.0 0.98604894 0.0 0.00041 0.72995 0.26481
26 0.50172553 0.0 0.98687562 0.0 0.00044 0.74117 0.2544
27 0.50054839 0.0 0.98764268 0.0 0.00049 0.75148 0.24462
28 0.50202977 0.0 0.98838095 0.0 0.0005 0.76166 0.23493
29 0.50179486 0.0 0.98905465 0.0 0.00052 0.77104 0.22598
30 0.50097948 0.0 0.98969848 0.0 0.00056 0.78068 0.21665
