 baseline_total baseline_best total the_best top_95 top_90 top_80
1 0.50087451 0.0 0.75135721 0.0 0.0 0.0 0.21631
2 0.50079389 0.0 0.83530141 0.0 0.0 0.0 0.32786
3 0.49866507 0.0 0.87703688 0.0 0.0 0.0 0.41087
4 0.50113767 0.0 0.90257338 0.0 0.0 0.0 0.4795
5 0.50141405 0.0 0.91968404 0.0 0.0 0.0 0.53711
6 0.49970602 0.0 0.93194476 0.0 0.0 0.0 0.58556
7 0.50323674 0.0 0.9412191 0.0 0.0 0.0 0.62783
8 0.50102982 0.0 0.94852843 0.0 0.0 0.0 0.66503
9 0.50072045 0.0 0.9544807 0.0 0.0 0.0 0.69828
10 0.50175894 0.0 0.95923414 0.0 0.0 0.0 0.72657
11 0.50181544 0.0 0.96331592 0.0 0.0 0.0 0.75287
12 0.50108504 0.0 0.96680072 0.0 0.0 0.0 0.77575
13 0.50227713 0.0 0.96985079 0.0 0.0 0.0 0.79691
14 0.50181073 0.0 0.97250788 0.0 0.0 0.0 0.81524
15 0.50234981 0.0 0.97486298 0.0 0.0 0.0 0.8317
16 0.50383346 0.0 0.97701584 0.0 0.0 0.0 0.84652
17 0.50445781 0.0 0.97889612 0.0 0.0 0.0 0.85991
18 0.50279077 0.0 0.98053262 0.0 0.0 0.0 0.87145
19 0.5017711 0.0 0.9820956 0.0 0.0 1e-05 0.88291
20 0.50161052 0.0 0.98348712 0.0 0.0 1e-05 0.89249
21 0.50314822 0.0 0.98480628 0.0 0.0 1e-05 0.90149
22 0.50242089 0.0 0.98601682 0.0 0.0 1e-05 0.90986
23 0.5022635 0.0 0.9871172 0.0 0.0 1e-05 0.91736
24 0.50153512 0.0 0.98814149 0.0 0.0 1e-05 0.92435
25 0.50057706 0.0 0.98910359 0.0 0.0 1e-05 0.93086
26 0.50403372 0.0 0.99000699 0.0 0.0 1e-05 0.93657
27 0.50361394 0.0 0.99088816 0.0 0.0 1e-05 0.94199
28 0.50375493 0.0 0.99168935 0.0 0.0 1e-05 0.94675
29 0.50205604 0.0 0.99247833 0.0 0.0 1e-05 0.95113
30 0.50353941 0.0 0.99321036 0.0 0.0 1e-05 0.95534
31 0.50535449 0.0 0.99388454 0.0 0.0 1e-05 0.95882
32 0.50434239 0.0 0.99453013 0.0 0.0 1e-05 0.9617
33 0.50260874 0.0 0.99516363 0.0 0.0 1e-05 0.96477
34 0.50509538 0.0 0.99574755 0.0 0.0 1e-05 0.96766
35 0.50453608 0.0 0.99634154 0.0 0.0 1e-05 0.97061
36 0.5042333 0.0 0.99688791 0.0 0.0 1e-05 0.97292
37 0.50448196 0.0 0.99740537 0.0 0.0 1e-05 0.97491
38 0.50383433 0.0 0.99794368 0.0 0.0 1e-05 0.97698
39 0.50397683 0.0 0.99843384 0.0 0.0 3e-05 0.97876
40 0.50353488 0.0 0.99892041 0.0 0.0 3e-05 0.98056
41 0.50579537 0.0 0.9994109 0.0 0.0 3e-05 0.98242
42 0.50605543 0.0 0.9998668 0.0 0.0 3e-05 0.98371
43 0.50380719 0.0 1.00030135 0.0 0.0 3e-05 0.98511
44 0.50423242 0.0 1.00071408 0.0 0.0 3e-05 0.98642
45 0.50357381 0.0 1.00112854 0.0 0.0 5e-05 0.98753
46 0.50471653 0.0 1.00154402 0.0 0.0 5e-05 0.98866
47 0.50635479 0.0 1.00192729 0.0 0.0 6e-05 0.98947
48 0.50478631 0.0 1.00230496 0.0 0.0 8e-05 0.99029
49 0.50514118 0.0 1.00268526 0.0 0.0 8e-05 0.99106
50 0.50533473 0.0 1.00305661 0.0 0.0 9e-05 0.9919
51 0.50362025 0.0 1.00342188 0.0 0.0 9e-05 0.99248
52 0.50539778 0.0 1.00380494 0.0 0.0 9e-05 0.99314
53 0.5040693 0.0 1.00413372 0.0 0.0 9e-05 0.99357
54 0.50655526 0.0 1.00447008 0.0 0.0 0.0001 0.99396
55 0.50676327 0.0 1.00477777 0.0 0.0 0.00012 0.9944
56 0.50501219 0.0 1.00509664 0.0 0.0 0.00012 0.99474
57 0.50530817 0.0 1.00541413 0.0 0.0 0.00012 0.99515
58 0.50543916 0.0 1.00571209 0.0 0.0 0.00012 0.99546
59 0.50725565 0.0 1.00602884 0.0 0.0 0.00013 0.99591
60 0.50679948 0.0 1.00633092 0.0 0.0 0.00013 0.99627
61 0.50754565 0.0 1.00662777 0.0 0.0 0.00016 0.99648
62 0.5078088 0.0 1.00691489 0.0 0.0 0.00017 0.99675
63 0.50509367 0.0 1.00721057 0.0 0.0 0.00018 0.99699
64 0.50773069 0.0 1.00750347 0.0 0.0 0.0002 0.99724
65 0.50620687 0.0 1.00779897 0.0 0.0 0.0002 0.99744
66 0.50829723 0.0 1.00808277 0.0 0.0 0.00021 0.99761
67 0.50692276 0.0 1.00833655 0.0 0.0 0.00023 0.99779
68 0.50725047 0.0 1.00861005 0.0 0.0 0.00024 0.99794
69 0.50727994 0.0 1.00887208 0.0 0.0 0.00027 0.99804
70 0.5073245 0.0 1.00913582 0.0 0.0 0.00029 0.99811
71 0.50698103 0.0 1.009392 0.0 0.0 0.00029 0.99821
72 0.50838663 0.0 1.00965915 0.0 0.0 0.00029 0.99831
