 baseline_total baseline_best total the_best top_95 top_90 top_80
1 0.50162425 0.0 0.75136411 0.0 1e-05 0.10633 0.29052
2 0.50061149 0.0 0.83489158 0.0 2e-05 0.17002 0.38069
3 0.50147945 0.0 0.8768998 0.0 3e-05 0.22417 0.42985
4 0.49991593 0.0 0.90201827 0.0 4e-05 0.27031 0.45764
5 0.49976998 0.0 0.91896212 0.0 4e-05 0.31186 0.47182
6 0.50009055 0.0 0.93100061 0.0 6e-05 0.34962 0.47641
7 0.50170734 0.0 0.94030261 0.0 8e-05 0.38322 0.47668
8 0.50092708 0.0 0.94747431 0.0 8e-05 0.41428 0.4725
9 0.49943599 0.0 0.95315399 0.0 8e-05 0.44254 0.46512
10 0.4994568 0.0 0.95773925 0.0 9e-05 0.46876 0.45515
11 0.50126656 0.0 0.9616675 0.0 9e-05 0.49361 0.44381
12 0.50055199 0.0 0.96501838 0.0 9e-05 0.51828 0.42962
13 0.50097989 0.0 0.9679341 0.0 9e-05 0.53991 0.41716
14 0.50085523 0.0 0.9704742 0.0 9e-05 0.56108 0.40341
15 0.50088902 0.0 0.97274458 0.0 0.0001 0.58143 0.38906
16 0.5006237 0.0 0.97469878 0.0 0.00012 0.60083 0.37427
17 0.50103308 0.0 0.97643138 0.0 0.00017 0.61807 0.36103
18 0.50046744 0.0 0.97801621 0.0 0.00018 0.63436 0.34819
19 0.5018817 0.0 0.97948341 0.0 0.0002 0.64997 0.33543
20 0.50122201 0.0 0.98081493 0.0 0.00022 0.66413 0.32384
21 0.50132551 0.0 0.98199204 0.0 0.00022 0.67829 0.31153
22 0.49959121 0.0 0.98313947 0.0 0.00024 0.69241 0.29914
23 0.50277964 0.0 0.9841316 0.0 0.00026 0.70509 0.28764
24 0.50049714 0.0 0.98506375 0.0 0.00027 0.71721 0.2767
25 0.50059727 0.0 0.98595524 0.0 0.00028 0.72917 0.26564
26 0.50175367 0.0 0.98676839 0.0 0.00029 0.73992 0.25572
27 0.50165376 0.0 0.98752121 0.0 0.00031 0.74987 0.24648
28 0.5013037 0.0 0.98823033 0.0 0.00032 0.75957 0.23737
