 baseline_total baseline_best total the_best top_95 top_90 top_80
1 0.5009198 0.0 0.75175604 0.0 0.0 0.10476 0.29338
2 0.50225296 0.0 0.8356386 0.0 1e-05 0.16962 0.3813
3 0.5011934 0.0 0.87721759 0.0 2e-05 0.22127 0.43331
4 0.50146976 0.0 0.90233552 0.0 5e-05 0.26691 0.46133
5 0.50002954 0.0 0.91910987 0.0 5e-05 0.30883 0.47517
6 0.50043979 0.0 0.93120397 0.0 8e-05 0.34708 0.48077
7 0.49959375 0.0 0.94033182 0.0 8e-05 0.38071 0.4796
8 0.49948646 0.0 0.94742958 0.0 0.0001 0.41234 0.47451
9 0.50132813 0.0 0.95309667 0.0 0.00012 0.44131 0.46628
10 0.49906356 0.0 0.95774294 0.0 0.00012 0.46828 0.45541
11 0.50109386 0.0 0.96167252 0.0 0.00012 0.49303 0.44416
12 0.50236485 0.0 0.9650886 0.0 0.00016 0.51675 0.43184
13 0.50002907 0.0 0.96793742 0.0 0.00017 0.53887 0.41854
14 0.501825 0.0 0.97043119 0.0 0.00019 0.55959 0.40503
15 0.50237651 0.0 0.97268159 0.0 0.0002 0.57964 0.39112
16 0.50073093 0.0 0.97469291 0.0 0.00022 0.59848 0.37758
17 0.49932399 0.0 0.97640002 0.0 0.00024 0.61566 0.36433
18 0.50167959 0.0 0.9779821 0.0 0.00026 0.63257 0.35079
19 0.50132893 0.0 0.97944235 0.0 0.00026 0.64891 0.33726
20 0.50192458 0.0 0.98072443 0.0 0.00029 0.66331 0.32477
21 0.50310953 0.0 0.9819314 0.0 0.00031 0.67763 0.31209
22 0.50092762 0.0 0.98298275 0.0 0.00033 0.69042 0.30078
23 0.50315975 0.0 0.98401666 0.0 0.00034 0.70342 0.28907
24 0.50207944 0.0 0.9850093 0.0 0.00037 0.71607 0.27765
25 0.50242664 0.0 0.9859161 0.0 0.00038 0.7278 0.26683
26 0.50232278 0.0 0.98674182 0.0 0.0004 0.73918 0.25617
27 0.50268567 0.0 0.98751883 0.0 0.00042 0.74955 0.24647
28 0.50318248 0.0 0.98823154 0.0 0.00044 0.75982 0.23676
29 0.50110236 0.0 0.98893179 0.0 0.00047 0.76976 0.22725
30 0.50132053 0.0 0.98955561 0.0 0.0005 0.77878 0.21858
