 baseline_total baseline_best total the_best top_95 top_90 top_80
1 0.49937476 0.00092 0.74901397 0.00726 0.1935 0.12937 0.19129
2 0.49980347 0.00101 0.83247682 0.01254 0.29108 0.16524 0.21337
3 0.49994758 0.0009 0.87401991 0.01763 0.36528 0.18569 0.21153
4 0.50177952 0.00113 0.89880433 0.02214 0.4266 0.19462 0.20041
5 0.50026981 0.00096 0.91499797 0.02667 0.47681 0.1987 0.18442
6 0.50161234 0.00091 0.92656784 0.03101 0.52019 0.19786 0.16714
7 0.5010135 0.00114 0.93498312 0.03467 0.55704 0.1958 0.14848
8 0.50033804 0.001 0.94159547 0.03841 0.58977 0.191 0.13089
9 0.49959945 0.00093 0.9466382 0.04198 0.61809 0.18409 0.11589
10 0.49844967 0.0011 0.95048698 0.04557 0.64224 0.17614 0.10284
11 0.49946356 0.00096 0.95371685 0.0491 0.66321 0.16854 0.09065
12 0.50030255 0.00116 0.95633838 0.05228 0.68227 0.16073 0.07944
13 0.49964507 0.00079 0.9586377 0.05632 0.69769 0.15305 0.07009
14 0.50145799 0.00093 0.96054627 0.05974 0.71219 0.14539 0.06121
15 0.50021368 0.00098 0.96213245 0.06248 0.72552 0.13784 0.05361
16 0.50102722 0.00083 0.96356893 0.06591 0.73633 0.13074 0.04705
17 0.49979467 0.0009 0.9647513 0.06902 0.74612 0.12425 0.04087
18 0.50032942 0.00102 0.96580909 0.07255 0.75534 0.11659 0.03554
19 0.50126202 0.00098 0.96661085 0.07529 0.76344 0.10982 0.03104
20 0.49972779 0.00102 0.96726635 0.07804 0.77067 0.10336 0.02699
21 0.50082824 0.00098 0.96788773 0.08082 0.77705 0.09698 0.02351
22 0.50128417 0.00109 0.96830378 0.08356 0.78211 0.0914 0.02043
23 0.49970266 0.00094 0.96874378 0.08628 0.78678 0.08595 0.0177
24 0.49982469 0.00102 0.9690685 0.08933 0.79053 0.0806 0.0154
25 0.50000909 0.00097 0.96939057 0.09213 0.79384 0.0755 0.01358
26 0.50171423 0.00108 0.96956556 0.09505 0.79613 0.07091 0.01201
27 0.50214215 0.00096 0.96977073 0.09783 0.79872 0.06619 0.01041
28 0.50013979 0.00104 0.96985483 0.10077 0.79999 0.06225 0.00914
29 0.50068246 0.00103 0.96990321 0.10343 0.80105 0.05858 0.00809
30 0.5005347 0.00085 0.97006203 0.10619 0.80269 0.05448 0.00698
31 0.50008361 0.00088 0.97011649 0.10873 0.80363 0.05092 0.00621
32 0.5032337 0.00097 0.97006685 0.11112 0.80409 0.04797 0.00536
33 0.50035645 0.00104 0.97002197 0.11353 0.80457 0.04466 0.00477
34 0.5025115 0.0009 0.96999278 0.11606 0.80467 0.04179 0.00411
35 0.50084347 0.00112 0.96980349 0.11846 0.80406 0.03939 0.00361
36 0.50034158 0.00116 0.96958765 0.12041 0.80387 0.03697 0.00312
37 0.49984617 0.0009 0.96948989 0.12295 0.80319 0.03453 0.00281
38 0.5000104 0.00099 0.96933492 0.1254 0.80244 0.03222 0.00243
39 0.50118468 0.00093 0.96919969 0.12798 0.80128 0.03024 0.00206
40 0.50070551 0.00109 0.96895275 0.13023 0.80008 0.02833 0.00183
41 0.50163397 0.00117 0.96858755 0.13238 0.79873 0.02654 0.00166
42 0.5011617 0.00102 0.96837596 0.13465 0.79726 0.02487 0.00152
43 0.49971911 0.00093 0.96818964 0.13715 0.79557 0.02338 0.00127
44 0.49945827 0.00093 0.96795949 0.1393 0.79411 0.0219 0.00113
45 0.50018605 0.00094 0.96772997 0.1413 0.79291 0.02026 0.00103
46 0.50075814 0.00106 0.96743624 0.14337 0.79105 0.01915 0.00087
47 0.50021709 0.00099 0.96714083 0.14552 0.78914 0.01801 0.00078
48 0.50054276 0.00095 0.96690458 0.14751 0.78751 0.01673 0.00075
49 0.49994244 0.00087 0.96672049 0.15003 0.78524 0.01567 0.00069
50 0.49937856 0.00114 0.96633535 0.15194 0.7832 0.01479 0.00056
51 0.50070176 0.00123 0.96587416 0.1536 0.78147 0.0137 0.00049
52 0.49946466 0.00096 0.96560186 0.15555 0.7794 0.0129 0.00045
53 0.50083549 0.00095 0.96534529 0.15747 0.7773 0.01215 0.00043
54 0.50135019 0.00105 0.96500922 0.15939 0.77524 0.01133 0.00034
55 0.50126453 0.00101 0.96465793 0.16149 0.77285 0.01065 0.0003
56 0.50074766 0.00102 0.96430709 0.16345 0.77071 0.00987 0.00024
57 0.50029227 0.0013 0.96374077 0.16502 0.76852 0.00923 0.0002
58 0.50092356 0.00096 0.96336022 0.16696 0.76622 0.00865 0.00018
59 0.50033126 0.001 0.96301889 0.16958 0.76321 0.00807 0.00015
60 0.50070158 0.00093 0.96264194 0.17164 0.76076 0.00754 0.00014
61 0.50009889 0.00094 0.96227092 0.17337 0.75866 0.007 0.00011
62 0.50024661 0.00128 0.9617832 0.17466 0.75648 0.00662 0.0001
63 0.49909978 0.00104 0.9614004 0.17647 0.75404 0.00622 9e-05
64 0.50096244 0.001 0.96105422 0.17827 0.75169 0.00577 9e-05
65 0.50153731 0.00113 0.96058399 0.17984 0.74938 0.00541 6e-05
66 0.5002712 0.00101 0.96020723 0.18138 0.74723 0.00502 5e-05
67 0.50043011 0.00106 0.95983591 0.18318 0.74474 0.00467 3e-05
68 0.49949106 0.00123 0.95933403 0.18475 0.74228 0.00433 3e-05
69 0.50223957 0.00105 0.95889544 0.18636 0.74001 0.00394 3e-05
70 0.50163538 0.00107 0.95848841 0.18804 0.73757 0.00364 2e-05
71 0.50172306 0.00095 0.9581115 0.1904 0.73447 0.00343 2e-05
72 0.5015185 0.00103 0.95771305 0.19184 0.73228 0.00315 2e-05
73 0.4999123 0.0008 0.9574224 0.19357 0.72992 0.00298 2e-05
74 0.49946437 0.00096 0.95704818 0.19507 0.72773 0.00272 1e-05
75 0.50234071 0.00102 0.95665754 0.19674 0.72524 0.00252 1e-05
76 0.50024876 0.00122 0.95609644 0.19823 0.72276 0.00229 1e-05
77 0.50138341 0.00117 0.9556263 0.19944 0.72053 0.00214 1e-05
78 0.49983068 0.00101 0.95520814 0.20088 0.71825 0.00197 1e-05
79 0.50049735 0.00103 0.95479237 0.20244 0.71583 0.0018 1e-05
80 0.49919161 0.00105 0.95434686 0.20383 0.7135 0.00169 1e-05
81 0.50272534 0.00087 0.95398297 0.20528 0.71125 0.00162 1e-05
82 0.50070129 0.0011 0.95351047 0.20669 0.70885 0.00151 1e-05
83 0.49990634 0.00097 0.95303765 0.20816 0.70652 0.0014 1e-05
84 0.49876661 0.00089 0.95263294 0.20955 0.70431 0.00133 1e-05
85 0.50025684 0.00104 0.95223947 0.21091 0.70195 0.00129 1e-05
86 0.49961224 0.00107 0.9517819 0.21227 0.69962 0.00119 1e-05
87 0.49999339 0.00121 0.95121926 0.21341 0.69731 0.00115 1e-05
88 0.50069373 0.00103 0.95074273 0.21489 0.69487 0.00108 1e-05
89 0.50072087 0.00091 0.95031014 0.21669 0.69222 0.00102 1e-05
90 0.50004753 0.00123 0.94976026 0.21776 0.69001 0.00093 1e-05
91 0.50049155 0.00109 0.94926723 0.21927 0.6875 0.00084 1e-05
92 0.50103209 0.00103 0.94877521 0.2206 0.68518 0.0008 1e-05
