position baseline_total baseline_best total the_best top_95 top_90 top_80
76 0.500511672 0.0009822 0.9564441087999999 0.19624239999999993 0.7252949999999998 0.0025158 1.9100000000000027e-05
77 0.5004374821 0.0010041 0.956027404 0.19782030000000003 0.7228756000000002 0.0023551999999999996 1.7100000000000023e-05
78 0.5006717493 0.0009967999999999997 0.9556137804999998 0.19936569999999992 0.7204807999999998 0.0022094999999999997 1.540000000000002e-05
79 0.5004465102999999 0.0009977999999999999 0.9551925431999999 0.20089880000000004 0.7180935 0.0020676 1.3700000000000016e-05
80 0.5005922998000001 0.0010002999999999998 0.9547653737000001 0.20240299999999994 0.7157234000000001 0.0019349000000000002 1.2000000000000014e-05
81 0.5005507477 0.0010061 0.95433354 0.20392060000000004 0.7133176000000002 0.0018183999999999995 1.0600000000000012e-05
82 0.5005621665999997 0.0010041 0.9539062833000002 0.20539990000000002 0.7109559999999999 0.0016975000000000007 9.700000000000014e-06
83 0.5003942236000001 0.0010021000000000001 0.9534764817000001 0.20687199999999997 0.708596 0.0015845999999999998 8.40000000000001e-06
84 0.5007240419000001 0.0009943 0.9530493631999998 0.20838609999999996 0.7061907000000001 0.0014821999999999997 7.700000000000011e-06
85 0.5005509625000001 0.0010025000000000004 0.9526146223000006 0.20984309999999995 0.7038328000000001 0.0013818999999999997 6.400000000000006e-06
86 0.5004906822 0.0010237000000000002 0.9521678837999997 0.21129479999999995 0.7014526000000002 0.0012874000000000008 5.7000000000000056e-06
87 0.5003073329 0.0010142999999999999 0.9517302043000002 0.21273609999999998 0.6990843000000002 0.0012004999999999995 5.300000000000004e-06
88 0.5006721155000003 0.0010110000000000006 0.9512892040999996 0.2141969 0.6966884999999999 0.0011252999999999999 4.500000000000004e-06
89 0.5005809381000003 0.0010168000000000002 0.9508380996000002 0.21560320000000008 0.6943379000000001 0.0010531 4.200000000000004e-06
90 0.5006430939999997 0.0010005999999999997 0.9503919312000001 0.21700119999999998 0.6920064999999999 0.0009863999999999997 3.700000000000003e-06
91 0.5004345708 0.0009834 0.9499617515999995 0.21844809999999992 0.6896395000000003 0.0009235000000000001 3.3000000000000023e-06
92 0.500533046 0.0010076999999999998 0.9495153751000001 0.21982329999999997 0.6873197999999998 0.0008607000000000004 2.900000000000001e-06
93 0.5005985444999999 0.0010018000000000004 0.9490728183999998 0.2212015 0.6849934999999999 0.0008072999999999997 2.6000000000000005e-06
94 0.5003017542 0.0010173000000000005 0.9486282211000001 0.2225541 0.6826755999999999 0.0007553999999999998 2.5e-06
95 0.5006056288000003 0.001007 0.9481849104999999 0.22390330000000014 0.6803664 0.0007086999999999996 2.2e-06
96 0.5002946900999998 0.0009850999999999998 0.9477465719999998 0.22524479999999997 0.6780870000000001 0.0006619 1.8e-06
97 0.5003800513000001 0.0010013 0.9472958677999999 0.22659320000000005 0.6757815000000003 0.0006179 1.6e-06
98 0.5006020117999997 0.0010125000000000002 0.9468406928000003 0.22789529999999988 0.6735106999999999 0.0005743000000000001 1.4e-06
99 0.5003615552000001 0.0009951999999999997 0.9463969942999998 0.22920319999999988 0.6712438999999999 0.000538 1.4e-06
100 0.5004648872999998 0.0010163 0.9459397371000001 0.23048329999999992 0.6689847999999998 0.0005009000000000001 1.2e-06
101 0.5005663816000001 0.0009938000000000002 0.9454877437 0.23180350000000005 0.6667002 0.00047169999999999976 1e-06
102 0.5004340227 0.0009800000000000002 0.9450383488999999 0.23310100000000003 0.6644548 0.00043960000000000006 1e-06
103 0.5004721751 0.0010048000000000004 0.9445778945 0.23436520000000002 0.6622151000000001 0.00041029999999999994 1e-06
104 0.5006999987000003 0.0010110999999999996 0.9441177280000003 0.2356377000000001 0.6599578000000001 0.0003840999999999999 9.000000000000001e-07
105 0.5004486791000001 0.0009907999999999998 0.9436693554000002 0.23689909999999992 0.6577338999999999 0.0003557999999999999 9.000000000000001e-07
106 0.5006166504 0.0010122999999999998 0.9432034028999997 0.23813639999999997 0.6555071000000002 0.0003331000000000001 8.000000000000001e-07
107 0.5005252221000001 0.0009994000000000001 0.9427426421000004 0.23935460000000006 0.6533141 0.00030849999999999996 8.000000000000001e-07
108 0.5005373887000001 0.0010012999999999995 0.9422847941000002 0.2405739 0.6511151999999999 0.0002868000000000002 8.000000000000001e-07
109 0.5005310536 0.0009955 0.9418187544000003 0.24180380000000012 0.6489092 0.00026739999999999994 8.000000000000001e-07
110 0.5004832795000004 0.0009990999999999997 0.9413563100000004 0.24302590000000002 0.6467036999999997 0.00025179999999999994 7.000000000000001e-07
111 0.5004030252000001 0.0010122000000000004 0.9408943407000001 0.2442102000000001 0.6445230999999998 0.000236 6e-07
112 0.5003539136 0.0010078000000000003 0.9404308127000002 0.24539640000000001 0.6423430000000002 0.00022219999999999993 5e-07
