 baseline_total baseline_best total the_best top_95 top_90 top_80
1 0.50098613 0.001 0.74992267 0.00727 0.19344 0.13038 0.19168
2 0.50001821 0.00094 0.83361126 0.01266 0.29162 0.16888 0.21243
3 0.50073585 0.00099 0.87459443 0.01793 0.36787 0.1873 0.20799
4 0.50161622 0.00097 0.89918177 0.0226 0.42909 0.19727 0.19482
5 0.49926551 0.00103 0.9153657 0.02702 0.47898 0.20078 0.17941
6 0.50132169 0.00086 0.92687535 0.03152 0.52148 0.19983 0.1631
7 0.50006359 0.00102 0.93522995 0.03494 0.55839 0.19616 0.14614
8 0.50143651 0.00095 0.94176485 0.0393 0.59012 0.19029 0.12979
9 0.50106035 0.00115 0.9466363 0.04305 0.61687 0.18442 0.11479
10 0.49962447 0.00105 0.9506556 0.04669 0.64094 0.17773 0.10097
11 0.50006641 0.00088 0.95393055 0.05067 0.66219 0.16962 0.08859
12 0.50130712 0.00119 0.956523 0.05404 0.68014 0.1624 0.07757
13 0.50135413 0.00105 0.95872142 0.05704 0.69725 0.15425 0.06814
14 0.50124532 0.0009 0.96067244 0.06011 0.71254 0.14546 0.0603
15 0.50010851 0.00097 0.9621891 0.0632 0.72596 0.13744 0.0525
16 0.4990067 0.00079 0.96360942 0.06682 0.73671 0.12997 0.04632
17 0.50112989 0.00093 0.96485622 0.06989 0.74705 0.12275 0.04032
18 0.50064054 0.00118 0.96573278 0.07276 0.75604 0.11571 0.03516
19 0.49917254 0.00104 0.96649239 0.07577 0.76311 0.10995 0.03048
20 0.50326427 0.00103 0.96717719 0.07857 0.77034 0.10312 0.02674
21 0.5005019 0.0011 0.9677441 0.08143 0.77629 0.09708 0.02319
22 0.49979734 0.00111 0.96812611 0.08391 0.7816 0.09126 0.02034
23 0.50006108 0.00091 0.96852663 0.08689 0.78592 0.08568 0.01782
24 0.50178462 0.00093 0.96888764 0.08958 0.78994 0.08042 0.0156
25 0.49960697 0.00091 0.96920532 0.09209 0.79382 0.07547 0.01337
26 0.49996437 0.00095 0.96943646 0.09518 0.79601 0.07111 0.01157
27 0.50057387 0.00104 0.96959319 0.09788 0.79849 0.06641 0.01012
28 0.50120432 0.00102 0.96975501 0.10048 0.80078 0.06167 0.00899
29 0.50219203 0.00114 0.96978727 0.10296 0.80215 0.05786 0.00785
30 0.49962717 0.00099 0.96982161 0.10536 0.80337 0.05417 0.00696
31 0.50060438 0.00106 0.96982225 0.10786 0.80398 0.05101 0.00598
32 0.4996399 0.00094 0.96981124 0.11016 0.80464 0.04776 0.00537
33 0.4995628 0.00108 0.96974453 0.11284 0.80494 0.04436 0.00472
34 0.50062364 0.0009 0.96970428 0.11511 0.8053 0.0415 0.00406
35 0.50090739 0.00105 0.96959117 0.11747 0.80516 0.03865 0.00364
36 0.50073689 0.00083 0.96957269 0.11989 0.80476 0.03626 0.00318
37 0.50079386 0.00104 0.96944757 0.12227 0.80391 0.03411 0.00277
38 0.50048271 0.00103 0.96920045 0.12421 0.80312 0.03221 0.00249
39 0.49957595 0.00096 0.96902838 0.12636 0.80215 0.03039 0.00218
40 0.50059967 0.00104 0.96883185 0.12847 0.80137 0.02828 0.00193
41 0.50086101 0.00123 0.96851919 0.13049 0.80006 0.02652 0.00175
42 0.50035982 0.00104 0.96825643 0.13242 0.79916 0.02465 0.00155
43 0.49976433 0.0009 0.9680739 0.13464 0.79796 0.02294 0.00134
44 0.50238625 0.001 0.96779477 0.13701 0.79633 0.02138 0.00116
45 0.50146044 0.00121 0.96741036 0.13911 0.79452 0.01998 0.00106
46 0.49962559 0.00094 0.96718473 0.14103 0.79304 0.01873 0.00093
47 0.50037178 0.00102 0.96680758 0.14282 0.79154 0.01754 0.00081
48 0.50084906 0.00093 0.96656398 0.14488 0.78984 0.01631 0.00075
49 0.50064265 0.00108 0.96616937 0.14671 0.78823 0.01513 0.00063
50 0.49952668 0.00086 0.96591879 0.14903 0.78605 0.01421 0.00055
51 0.50064404 0.00097 0.96564061 0.15126 0.78372 0.01344 0.00045
52 0.49940515 0.00081 0.96542465 0.15329 0.78163 0.01276 0.00038
53 0.50034846 0.00118 0.96502619 0.15523 0.77931 0.012 0.00034
54 0.50142274 0.00116 0.96464895 0.15705 0.77702 0.01134 0.00031
55 0.50038923 0.00083 0.96439404 0.15923 0.77475 0.01065 0.00026
56 0.50177497 0.00102 0.96407566 0.16126 0.77233 0.01007 0.00021
57 0.50085301 0.00114 0.96368702 0.16276 0.77045 0.00934 0.00018
58 0.5003437 0.00104 0.96328467 0.16444 0.7685 0.00858 0.00017
59 0.49952667 0.00093 0.96295784 0.16644 0.76617 0.00798 0.00017
60 0.49903752 0.0008 0.96267932 0.16846 0.764 0.00735 0.00015
61 0.50059499 0.00101 0.96234118 0.17032 0.76161 0.00689 0.00013
62 0.49932506 0.00094 0.96196555 0.17186 0.7596 0.00644 0.00011
63 0.49969119 0.001 0.9615896 0.17335 0.75753 0.00604 9e-05
64 0.50141437 0.0011 0.96113169 0.17503 0.75508 0.00572 8e-05
65 0.50201722 0.00078 0.96083497 0.17706 0.75266 0.00534 7e-05
66 0.50010764 0.00103 0.96044107 0.17874 0.75027 0.00504 5e-05
67 0.50083175 0.00116 0.95994161 0.18 0.74819 0.0047 5e-05
68 0.50073204 0.00089 0.95958888 0.18191 0.74567 0.00442 5e-05
69 0.50123672 0.001 0.95924016 0.18364 0.74318 0.0042 3e-05
70 0.50130575 0.00099 0.95884776 0.18516 0.74093 0.00395 2e-05
71 0.49833922 0.00101 0.9584369 0.18688 0.73851 0.00364 2e-05
72 0.49886895 0.0011 0.95797661 0.18826 0.73625 0.00342 2e-05
73 0.50100138 0.00108 0.95753148 0.1896 0.73405 0.0032 2e-05
74 0.5008406 0.00098 0.95714771 0.19117 0.73174 0.00296 2e-05
75 0.49983633 0.00086 0.95677656 0.19296 0.72926 0.0028 1e-05
76 0.50014236 0.00098 0.95639784 0.19463 0.72671 0.0027 1e-05
77 0.5009679 0.00113 0.9558885 0.19604 0.72433 0.00254 1e-05
78 0.50162489 0.00098 0.95550646 0.1976 0.722 0.00233 1e-05
79 0.50099337 0.00093 0.95513631 0.1996 0.71923 0.00217 1e-05
80 0.50008016 0.0007 0.9548897 0.20146 0.71685 0.002 0.0
81 0.50194283 0.00099 0.95448133 0.20281 0.71463 0.00188 0.0
82 0.5011898 0.00113 0.9539759 0.20409 0.71235 0.00175 0.0
83 0.50152298 0.00112 0.95347828 0.20547 0.70999 0.00161 0.0
84 0.50138356 0.00086 0.95314164 0.20733 0.70741 0.00147 0.0
85 0.50143556 0.00104 0.95269009 0.20858 0.70525 0.00134 0.0
86 0.50160417 0.00105 0.95222877 0.21031 0.70258 0.00123 0.0
87 0.50062105 0.0012 0.95164956 0.21161 0.70016 0.00115 0.0
88 0.50045216 0.00093 0.95128003 0.21306 0.69783 0.0011 0.0
89 0.49911211 0.00089 0.95088174 0.2146 0.69548 0.00102 0.0
90 0.50135339 0.0009 0.95051418 0.21618 0.69308 0.00094 0.0
91 0.50019666 0.00105 0.95005451 0.21762 0.69068 0.00085 0.0
92 0.49852094 0.00098 0.94961118 0.21913 0.68826 0.00078 0.0
93 0.5001595 0.00123 0.94900874 0.22027 0.68593 0.00074 0.0
94 0.50005083 0.00124 0.94843794 0.22132 0.68368 0.0007 0.0
95 0.50196464 0.00113 0.94792219 0.22269 0.68127 0.00061 0.0
96 0.50003419 0.0009 0.94756214 0.22416 0.67893 0.00058 0.0
97 0.5009147 0.00089 0.94714147 0.22546 0.67676 0.00056 0.0
98 0.50177974 0.00107 0.94665051 0.22668 0.67449 0.00054 0.0
99 0.49937154 0.00089 0.9462675 0.22846 0.67185 0.00051 0.0
100 0.50013232 0.00106 0.94574869 0.22992 0.66935 0.00049 0.0
101 0.50027541 0.00082 0.94538931 0.23124 0.66724 0.00046 0.0
102 0.50002035 0.00096 0.94497023 0.2324 0.66518 0.0004 0.0
103 0.50171727 0.00099 0.94452927 0.23381 0.66281 0.00037 0.0
104 0.50204465 0.001 0.944118 0.23494 0.66071 0.00034 0.0
105 0.49961902 0.00103 0.94366898 0.236 0.65865 0.00031 0.0
106 0.50023364 0.001 0.94319911 0.23715 0.65652 0.00029 0.0
107 0.50038608 0.00103 0.94274015 0.2384 0.65427 0.00026 0.0
108 0.50102368 0.00091 0.9423159 0.23982 0.65197 0.00023 0.0
109 0.50041917 0.00096 0.9419136 0.24124 0.6496 0.00022 0.0
110 0.50013016 0.00097 0.94146257 0.24246 0.64743 0.0002 0.0
111 0.50012325 0.00113 0.94097447 0.2436 0.64519 0.00017 0.0
112 0.50080533 0.00109 0.9404672 0.24499 0.64273 0.00015 0.0
113 0.50218062 0.00104 0.93997443 0.24648 0.64021 0.00014 0.0
114 0.50037495 0.00089 0.93956565 0.24776 0.63804 0.00014 0.0
115 0.49867455 0.00105 0.93908482 0.2489 0.63585 0.00014 0.0
116 0.50113286 0.00096 0.93864702 0.25006 0.63374 0.00013 0.0
117 0.50002639 0.00105 0.93815845 0.25118 0.63157 0.00013 0.0
118 0.49948589 0.00103 0.93768017 0.25245 0.62929 0.00011 0.0
119 0.49974049 0.00101 0.93714374 0.25344 0.62729 0.00011 0.0
120 0.50042781 0.00095 0.93668914 0.25468 0.6251 0.00011 0.0
121 0.50036705 0.00119 0.93613607 0.25558 0.62303 9e-05 0.0
122 0.50007618 0.001 0.93560698 0.25669 0.62092 9e-05 0.0
123 0.50106047 0.00079 0.93524514 0.25795 0.61887 9e-05 0.0
124 0.50088591 0.00097 0.93478475 0.25936 0.61649 9e-05 0.0
125 0.49998256 0.00096 0.93434091 0.26048 0.61442 8e-05 0.0
126 0.50084283 0.00104 0.93389637 0.26159 0.61228 7e-05 0.0
127 0.50025234 0.00109 0.93337083 0.26236 0.61042 7e-05 0.0
128 0.50008435 0.00111 0.9328211 0.26353 0.60815 6e-05 0.0
129 0.49969423 0.00087 0.93242892 0.26438 0.60643 6e-05 0.0
130 0.5000422 0.00107 0.93188876 0.26525 0.6045 5e-05 0.0
131 0.50167855 0.00098 0.93145367 0.2663 0.60247 5e-05 0.0
132 0.50037056 0.00098 0.93099708 0.26742 0.60038 4e-05 0.0
133 0.50012973 0.00082 0.93064208 0.26855 0.59844 3e-05 0.0
134 0.50077014 0.00097 0.93015951 0.26963 0.59639 3e-05 0.0
135 0.49969291 0.00079 0.92983143 0.27068 0.59455 3e-05 0.0
136 0.50224859 0.00116 0.92928997 0.27133 0.59275 2e-05 0.0
137 0.50008273 0.00096 0.92882547 0.2722 0.59092 2e-05 0.0
138 0.50024923 0.00093 0.92845078 0.27345 0.58875 1e-05 0.0
139 0.50093612 0.00104 0.92799835 0.2744 0.58676 1e-05 0.0
140 0.50061432 0.00098 0.92756558 0.27523 0.58495 1e-05 0.0
141 0.50119669 0.00112 0.92696978 0.27614 0.58293 0.0 0.0
142 0.50031361 0.00103 0.92648418 0.27692 0.58112 0.0 0.0
143 0.50054135 0.00111 0.92595756 0.27771 0.57922 0.0 0.0
144 0.50200216 0.00087 0.92556917 0.27861 0.57745 0.0 0.0
145 0.50024068 0.00104 0.92510436 0.27942 0.5756 0.0 0.0
146 0.50161353 0.00106 0.92455472 0.2804 0.57356 0.0 0.0
147 0.50075396 0.00105 0.92404197 0.28144 0.57147 0.0 0.0
148 0.5007688 0.00078 0.92370251 0.28258 0.56955 0.0 0.0
149 0.50215144 0.00107 0.92320506 0.28349 0.56757 0.0 0.0
150 0.49994825 0.00103 0.92271768 0.28435 0.56568 0.0 0.0
151 0.50093486 0.00095 0.92223282 0.28533 0.56375 0.0 0.0
152 0.49873159 0.00088 0.92180872 0.28636 0.56184 0.0 0.0
153 0.49982738 0.00088 0.92138873 0.28742 0.5599 0.0 0.0
154 0.49877792 0.00091 0.92093398 0.28844 0.55797 0.0 0.0
155 0.50155114 0.00099 0.92039005 0.28938 0.55604 0.0 0.0
156 0.49973535 0.00103 0.91988776 0.29024 0.55415 0.0 0.0
157 0.50006235 0.00108 0.91939984 0.29126 0.55205 0.0 0.0
158 0.50105808 0.00085 0.91900043 0.29248 0.54998 0.0 0.0
159 0.50123793 0.001 0.91848611 0.29336 0.5481 0.0 0.0
160 0.49909622 0.00106 0.91803585 0.29408 0.54632 0.0 0.0
161 0.49993842 0.00098 0.91757307 0.295 0.54442 0.0 0.0
162 0.50039309 0.00093 0.91712643 0.2959 0.54259 0.0 0.0
163 0.50156887 0.00122 0.91655448 0.29662 0.54065 0.0 0.0
164 0.50130198 0.00079 0.91623761 0.29754 0.53894 0.0 0.0
165 0.50064654 0.00099 0.91574918 0.29818 0.53731 0.0 0.0
166 0.50050643 0.00098 0.91531 0.29915 0.53536 0.0 0.0
167 0.5009897 0.00099 0.91482613 0.29998 0.53354 0.0 0.0
168 0.49996977 0.00111 0.91430222 0.30091 0.5315 0.0 0.0
169 0.5010374 0.00112 0.91368901 0.30154 0.52975 0.0 0.0
170 0.50050518 0.00087 0.91327386 0.30233 0.52809 0.0 0.0
171 0.4995455 0.00094 0.91279084 0.30306 0.52642 0.0 0.0
172 0.50001388 0.00082 0.91240379 0.30408 0.52458 0.0 0.0
173 0.50009749 0.00091 0.9119613 0.3049 0.52285 0.0 0.0
174 0.49937587 0.00096 0.91153157 0.30599 0.5208 0.0 0.0
175 0.50056702 0.00113 0.9109932 0.30673 0.51893 0.0 0.0
176 0.50066117 0.00116 0.91041765 0.30756 0.51694 0.0 0.0
177 0.50129958 0.00092 0.90999727 0.30829 0.51529 0.0 0.0
