 baseline_total baseline_best total the_best top_95 top_90 top_80
1 0.55167 0.1035 0.76897 0.282 0.0 0.177 0.1341
2 0.55058 0.0968 0.80628 0.365 0.0 0.1887 0.1073
3 0.55072 0.1019 0.79704 0.3968 0.0 0.1674 0.0759
4 0.54989 0.1007 0.76688 0.3932 0.0 0.1315 0.0482
5 0.55022 0.095 0.73348 0.3726 0.0 0.0972 0.0244
6 0.54288 0.0978 0.6929 0.3325 0.0 0.0604 0.0096
7 0.55126 0.0997 0.6483 0.2695 0.0 0.0323 0.0028
8 0.54781 0.098 0.60213 0.195 0.0 0.0116 0.0
9 0.55356 0.1042 0.55141 0.1024 0.0 0.0 0.0
10 0.55141 0.1024 0.55141 0.1024 0.0 0.0 0.0
