 baseline_total baseline_best total the_best top_95 top_90 top_80
1 0.05013108 0.00111 0.07515619 0.01471 0.19377 0.13065 0.19267
2 0.05028338 0.00106 0.08337281 0.02766 0.28733 0.16781 0.21077
3 0.05029008 0.00108 0.08742699 0.0395 0.3595 0.18485 0.20561
4 0.05011887 0.00101 0.08983634 0.05175 0.41384 0.19322 0.19211
5 0.05011719 0.00097 0.09141803 0.06397 0.4568 0.19422 0.17681
6 0.05007383 0.00096 0.09252991 0.07512 0.49185 0.1928 0.15988
7 0.05012636 0.00082 0.09337496 0.08665 0.52256 0.18763 0.14215
8 0.0500409 0.00097 0.09403535 0.09755 0.5479 0.18217 0.12537
9 0.04981112 0.00111 0.09453104 0.1077 0.56895 0.17553 0.11001
10 0.05005071 0.00098 0.0949349 0.11786 0.58712 0.16745 0.09621
11 0.04996789 0.00109 0.09525334 0.128 0.60093 0.15966 0.08451
12 0.05015901 0.00107 0.09551755 0.13844 0.61199 0.15221 0.07342
13 0.05014776 0.00109 0.09573504 0.14806 0.62215 0.14371 0.06395
14 0.05007425 0.00105 0.0959256 0.15763 0.63002 0.13562 0.05576
15 0.0500163 0.00097 0.09608716 0.16731 0.63638 0.12761 0.04844
16 0.04987376 0.00096 0.09622774 0.17659 0.64095 0.12013 0.04228
17 0.05017092 0.00107 0.09633706 0.1856 0.64429 0.11301 0.03691
18 0.05003166 0.00094 0.09643677 0.19458 0.64661 0.10621 0.03215
19 0.05002753 0.00107 0.09650929 0.20301 0.6481 0.10003 0.02782
20 0.05003392 0.00095 0.09658277 0.21188 0.64871 0.09361 0.02405
21 0.05004959 0.00105 0.09664029 0.22022 0.6487 0.08788 0.02074
22 0.05008555 0.0011 0.09668399 0.22842 0.64813 0.08206 0.01803
23 0.05019263 0.00088 0.09673094 0.23648 0.647 0.07668 0.01577
24 0.05007565 0.00105 0.09676395 0.24447 0.64518 0.07162 0.01386
25 0.05015477 0.00095 0.09680025 0.25224 0.64338 0.06641 0.01232
26 0.05010466 0.00122 0.09680958 0.2603 0.64005 0.06205 0.01085
27 0.04998676 0.00085 0.09683442 0.268 0.63723 0.05794 0.00929
28 0.05024498 0.0009 0.09685438 0.27594 0.63372 0.05365 0.00828
29 0.05016208 0.00092 0.09686636 0.28309 0.63023 0.05007 0.00728
30 0.04982016 0.00103 0.09687013 0.28983 0.62688 0.04648 0.00647
31 0.05011389 0.00101 0.09687226 0.29686 0.62286 0.04343 0.0055
32 0.04995058 0.00093 0.09687858 0.30411 0.61838 0.04044 0.00481
33 0.05001941 0.001 0.09687862 0.31153 0.61343 0.03753 0.00425
