 baseline_total baseline_best total the_best top_95 top_90 top_80
1 0.50134922 0.0 0.75174872 0.0 0.0 0.10673 0.28815
2 0.50199837 0.0 0.83519052 0.0 0.0 0.17053 0.3778
3 0.50171411 0.0 0.87685761 0.0 1e-05 0.22405 0.42842
4 0.49946033 0.0 0.90199854 0.0 2e-05 0.27016 0.45639
5 0.50138004 0.0 0.91882484 0.0 2e-05 0.31154 0.47076
6 0.49925572 0.0 0.93076509 0.0 6e-05 0.34941 0.47533
7 0.5014289 0.0 0.93999549 0.0 6e-05 0.3828 0.47537
8 0.50197748 0.0 0.94732141 0.0 7e-05 0.41515 0.46988
9 0.50073781 0.0 0.95307228 0.0 0.0001 0.44416 0.46235
10 0.49985307 0.0 0.95772276 0.0 0.00012 0.47086 0.45247
11 0.49970196 0.0 0.96167578 0.0 0.00012 0.49638 0.44017
12 0.50204283 0.0 0.96509639 0.0 0.00014 0.52013 0.42798
13 0.50124687 0.0 0.96803231 0.0 0.00015 0.54241 0.41467
14 0.50129367 0.0 0.97056782 0.0 0.00016 0.56299 0.40175
15 0.4986247 0.0 0.97271196 0.0 0.00016 0.58232 0.38784
16 0.50289337 0.0 0.97472383 0.0 0.00019 0.60167 0.37344
17 0.50113831 0.0 0.97649695 0.0 0.00021 0.61882 0.36063
18 0.50196818 0.0 0.97808793 0.0 0.00022 0.63521 0.34763
19 0.50158889 0.0 0.97951806 0.0 0.00022 0.65081 0.33483
20 0.50072457 0.0 0.98083006 0.0 0.00024 0.66589 0.32208
21 0.50158472 0.0 0.98200644 0.0 0.00028 0.67975 0.30994
22 0.50116884 0.0 0.98313642 0.0 0.00029 0.69291 0.2983
23 0.50198213 0.0 0.98415441 0.0 0.00034 0.70562 0.28695
24 0.50221377 0.0 0.98512777 0.0 0.00035 0.71779 0.27594
25 0.50249721 0.0 0.98602765 0.0 0.00039 0.72994 0.2647
26 0.50005647 0.0 0.9868594 0.0 0.00039 0.74127 0.25423
27 0.50192233 0.0 0.98760951 0.0 0.00044 0.7511 0.24501
28 0.50091634 0.0 0.98833664 0.0 0.00044 0.76095 0.23579
29 0.50197194 0.0 0.98900957 0.0 0.00045 0.77064 0.22644
