	baseline_total	baseline_best	total	the_best	top_95	top_90	top_80
1	0.94814	0.0	1.43036	0.001	0.0	0.0	0.0
2	0.94699	0.0	1.60277	0.004	0.0	0.0	0.0
3	0.96741	0.0	1.68438	0.009	0.0	0.0	0.0
4	0.96714	0.0	1.74023	0.018	0.0	0.0	0.0
5	0.97548	0.0	1.78185	0.027	0.0	0.0	0.0
6	0.97583	0.0	1.81185	0.042	0.0	0.0	0.0
7	0.98314	0.0	1.8324	0.049	0.0	0.0	0.0
8	0.96946	0.0	1.84501	0.062	0.0	0.0	0.0
9	0.99057	0.0	1.85795	0.074	0.0	0.0	0.0
10	0.96322	0.0	1.86703	0.082	0.0	0.0	0.0
11	0.97986	0.0	1.87675	0.094	0.0	0.0	0.0
12	0.9716	0.0	1.88483	0.101	0.0	0.0	0.0
13	0.96804	0.0	1.89217	0.109	0.0	0.0	0.0
14	0.95725	0.0	1.89799	0.115	0.0	0.0	0.0
15	0.95877	0.0	1.90387	0.123	0.0	0.0	0.0
16	0.98611	0.0	1.90946	0.141	0.0	0.0	0.0
17	0.96806	0.001	1.91344	0.162	0.0	0.0	0.0
18	0.98547	0.0	1.9177	0.174	0.0	0.0	0.0
19	0.9955	0.002	1.92072	0.186	0.0	0.0	0.0
20	0.97775	0.001	1.92355	0.199	0.0	0.0	0.0
21	0.94312	0.0	1.92669	0.212	0.0	0.0	0.0
22	0.98238	0.0	1.92999	0.221	0.0	0.0	0.0
23	0.98108	0.0	1.9326	0.236	0.0	0.0	0.0
24	0.99779	0.001	1.93602	0.258	0.0	0.0	0.0
25	0.96032	0.001	1.93781	0.268	0.0	0.0	0.0
26	0.97852	0.001	1.94015	0.285	0.0	0.0	0.0
27	0.98551	0.004	1.9417	0.31	0.0	0.0	0.0
28	0.97978	0.003	1.94267	0.334	0.0	0.0	0.0
29	0.96155	0.003	1.94408	0.347	0.0	0.0	0.0
30	0.98065	0.003	1.94414	0.365	0.0	0.0	0.0
31	0.9876	0.001	1.94553	0.382	0.0	0.0	0.0
