	baseline_total	baseline_best	total	the_best	top_95	top_90	top_80
1	0.4802	0.0	0.75392	0.0	0.0	0.0	0.0
2	0.50098	0.0	0.86032	0.0	0.0	0.0	0.0
3	0.52354	0.0	0.91318	0.0	0.0	0.0	0.0
4	0.52282	0.0	0.95218	0.0	0.0	0.0	0.0
5	0.52844	0.0	0.98008	0.0	0.0	0.0	0.0
6	0.51918	0.0	0.99966	0.0	0.0	0.0	0.0
7	0.5402	0.0	1.01922	0.0	0.0	0.0	0.0
8	0.5446	0.0	1.0343	0.0	0.0	0.0	0.0
9	0.54576	0.0	1.04446	0.0	0.0	0.0	0.0
10	0.56074	0.0	1.05526	0.0	0.0	0.0	0.0
11	0.54406	0.0	1.06356	0.0	0.0	0.0	0.0
12	0.5378	0.0	1.07684	0.0	0.0	0.0	0.0
13	0.582	0.0	1.08786	0.0	0.0	0.0	0.0
14	0.5803	0.0	1.09842	0.0	0.0	0.0	0.0
15	0.58316	0.0	1.10978	0.0	0.0	0.0	0.0
16	0.58212	0.0	1.11802	0.0	0.0	0.0	0.0
17	0.5821	0.0	1.12784	0.0	0.0	0.0	0.0
18	0.6028	0.0	1.14034	0.0	0.0	0.0	0.0
19	0.59872	0.0	1.14884	0.0	0.0	0.0	0.0
20	0.59004	0.0	1.15816	0.0	0.0	0.0	0.0
21	0.59478	0.0	1.16862	0.0	0.0	0.0	0.0
22	0.6242	0.0	1.18074	0.0	0.0	0.0	0.0
23	0.61408	0.0	1.19004	0.0	0.0	0.0	0.0
24	0.61428	0.0	1.20066	0.0	0.0	0.0	0.0
25	0.58564	0.0	1.20712	0.0	0.0	0.0	0.0
26	0.60992	0.0	1.21678	0.0	0.0	0.0	0.0
27	0.60776	0.0	1.22218	0.0	0.0	0.0	0.0
28	0.61428	0.0	1.22944	0.0	0.0	0.0	0.0
29	0.6608	0.0	1.23954	0.0	0.0	0.0	0.0
30	0.62594	0.0	1.24812	0.0	0.0	0.0	0.0
31	0.60688	0.0	1.25594	0.0	0.0	0.0	0.0
32	0.64272	0.0	1.26342	0.0	0.0	0.0	0.0
33	0.64596	0.0	1.27408	0.0	0.0	0.0	0.0
34	0.67472	0.0	1.28328	0.0	0.0	0.0	0.0
35	0.66982	0.0	1.29242	0.0	0.0	0.0	0.0
36	0.67636	0.0	1.29964	0.0	0.0	0.0	0.0
37	0.7088	0.0	1.31286	0.0	0.0	0.0	0.0
38	0.69282	0.0	1.32052	0.0	0.0	0.0	0.0
39	0.6756	0.0	1.32834	0.0	0.0	0.0	0.0
40	0.68258	0.0	1.33746	0.0	0.0	0.0	0.0
41	0.65338	0.0	1.3458	0.0	0.0	0.0	0.0
42	0.71542	0.0	1.35522	0.0	0.0	0.0	0.0
43	0.7095	0.0	1.36382	0.0	0.0	0.0	0.0
44	0.73128	0.0	1.3746	0.0	0.0	0.0	0.0
45	0.71522	0.0	1.38482	0.0	0.0	0.0	0.0
46	0.7177	0.0	1.39458	0.0	0.0	0.0	0.0
47	0.69294	0.0	1.40494	0.0	0.0	0.0	0.0
48	0.7214	0.0	1.41276	0.0	0.0	0.0	0.0
49	0.73678	0.0	1.42352	0.002	0.0	0.0	0.0
50	0.74442	0.0	1.43488	0.002	0.0	0.0	0.0
51	0.73058	0.0	1.44206	0.002	0.0	0.0	0.0
52	0.69664	0.0	1.4501	0.002	0.0	0.0	0.0
53	0.76046	0.0	1.4605	0.006	0.0	0.0	0.0
54	0.74162	0.0	1.46918	0.008	0.0	0.0	0.0
55	0.74884	0.0	1.47852	0.01	0.0	0.0	0.0
56	0.7302	0.0	1.48774	0.014	0.0	0.0	0.0
57	0.763	0.0	1.49776	0.02	0.0	0.0	0.0
58	0.7698	0.0	1.50784	0.026	0.0	0.0	0.0
59	0.71462	0.0	1.51724	0.03	0.0	0.0	0.0
60	0.75994	0.0	1.5249	0.032	0.0	0.0	0.0
