 baseline_total baseline_best total the_best top_95 top_90 top_80
1 71.3 0.0 79.4 10.0 30.0 0.0 20.0
2 44.0 0.0 85.8 10.0 40.0 0.0 20.0
3 58.20000000000001 0.0 90.1 10.0 50.0 10.0 10.0
4 42.3 0.0 91.6 10.0 50.0 10.0 10.0
5 54.2 0.0 91.8 30.0 30.0 10.0 10.0
6 46.4 0.0 95.7 50.0 30.0 10.0 0.0
7 69.7 20.0 83.6 30.0 30.0 10.0 0.0
8 34.1 0.0 83.6 30.0 30.0 10.0 0.0
9 38.5 0.0 83.6 30.0 30.0 10.0 0.0
10 48.1 0.0 83.9 30.0 30.0 10.0 0.0
11 55.50000000000001 0.0 86.4 40.0 30.0 10.0 0.0
12 56.3 0.0 86.4 40.0 30.0 10.0 0.0
13 56.49999999999999 0.0 86.4 40.0 30.0 10.0 0.0
14 60.6 0.0 86.5 40.0 30.0 10.0 0.0
15 42.4 0.0 86.5 40.0 30.0 10.0 0.0
16 57.2 0.0 87.5 50.0 30.0 0.0 0.0
17 46.0 0.0 87.5 50.0 30.0 0.0 0.0
18 46.8 10.0 84.5 40.0 30.0 0.0 0.0
19 63.6 10.0 80.6 30.0 30.0 0.0 0.0
20 67.0 0.0 80.6 30.0 30.0 0.0 0.0
21 60.199999999999996 0.0 80.7 40.0 20.0 0.0 0.0
22 44.3 0.0 80.7 40.0 20.0 0.0 0.0
23 37.9 0.0 80.7 40.0 20.0 0.0 0.0
24 46.5 0.0 80.7 40.0 20.0 0.0 0.0
25 38.6 0.0 80.7 40.0 20.0 0.0 0.0
26 36.6 0.0 80.7 40.0 20.0 0.0 0.0
27 62.9 0.0 80.7 40.0 20.0 0.0 0.0
28 73.5 0.0 80.7 40.0 20.0 0.0 0.0
29 48.0 0.0 80.7 40.0 20.0 0.0 0.0
30 42.6 0.0 80.7 40.0 20.0 0.0 0.0
31 55.39999999999999 0.0 80.8 50.0 10.0 0.0 0.0
32 53.400000000000006 0.0 80.8 50.0 10.0 0.0 0.0
33 46.7 0.0 80.8 50.0 10.0 0.0 0.0
34 31.900000000000002 0.0 80.8 50.0 10.0 0.0 0.0
35 62.5 10.0 78.2 40.0 10.0 0.0 0.0
36 77.7 0.0 78.2 40.0 10.0 0.0 0.0
37 51.4 0.0 78.2 40.0 10.0 0.0 0.0
38 46.8 0.0 78.2 40.0 10.0 0.0 0.0
39 31.7 0.0 78.2 40.0 10.0 0.0 0.0
40 49.8 0.0 78.2 40.0 10.0 0.0 0.0
41 34.3 0.0 78.2 40.0 10.0 0.0 0.0
42 50.5 0.0 78.2 40.0 10.0 0.0 0.0
43 57.8 0.0 78.2 40.0 10.0 0.0 0.0
44 40.8 0.0 78.2 40.0 10.0 0.0 0.0
45 45.0 0.0 78.2 40.0 10.0 0.0 0.0
46 64.2 0.0 78.2 40.0 10.0 0.0 0.0
47 63.3 10.0 74.3 30.0 10.0 0.0 0.0
48 43.8 0.0 74.3 30.0 10.0 0.0 0.0
49 50.3 0.0 74.3 30.0 10.0 0.0 0.0
50 56.8 0.0 74.3 30.0 10.0 0.0 0.0
51 47.5 0.0 74.3 30.0 10.0 0.0 0.0
52 51.0 0.0 74.3 30.0 10.0 0.0 0.0
53 44.0 0.0 74.3 30.0 10.0 0.0 0.0
54 63.0 0.0 74.3 30.0 10.0 0.0 0.0
55 54.400000000000006 0.0 74.3 30.0 10.0 0.0 0.0
56 52.2 0.0 74.3 30.0 10.0 0.0 0.0
57 52.0 0.0 74.3 30.0 10.0 0.0 0.0
58 42.0 0.0 74.3 30.0 10.0 0.0 0.0
59 50.0 0.0 74.3 30.0 10.0 0.0 0.0
60 49.5 0.0 74.3 30.0 10.0 0.0 0.0
61 34.2 0.0 74.3 30.0 10.0 0.0 0.0
62 56.49999999999999 0.0 74.3 30.0 10.0 0.0 0.0
63 53.400000000000006 0.0 74.3 30.0 10.0 0.0 0.0
64 51.5 0.0 74.3 30.0 10.0 0.0 0.0
65 48.2 0.0 74.3 30.0 10.0 0.0 0.0
66 39.8 0.0 74.3 30.0 10.0 0.0 0.0
67 48.9 0.0 74.3 30.0 10.0 0.0 0.0
68 54.1 0.0 74.3 30.0 10.0 0.0 0.0
